tag	layer	target	N	C	H	W	bit
9584	4	1	0	49	1	37	6
9585	4	1	0	10	92	71	3
9586	4	1	0	87	48	21	2
9587	4	1	0	38	34	63	2
9588	4	1	0	21	55	35	6
9589	4	1	0	61	100	9	5
9590	4	1	0	31	92	80	7
9591	4	1	0	58	13	17	4
9592	4	1	0	50	42	107	6
9593	4	1	0	56	42	55	2
9594	4	1	0	41	77	88	3
9595	4	1	0	40	22	50	5
9596	4	1	0	94	88	81	7
9597	4	1	0	41	48	35	6
9598	4	1	0	14	72	25	2
9599	4	1	0	93	59	90	3
9600	4	1	0	37	106	88	1
9601	4	1	0	86	63	17	4
9602	4	1	0	32	84	19	6
9603	4	1	0	9	57	76	7
9604	4	1	0	68	64	111	6
9605	4	1	0	46	89	103	1
9606	4	1	0	31	84	85	5
9607	4	1	0	82	78	5	6
9608	4	1	0	55	13	1	1
9609	4	1	0	28	65	95	3
9610	4	1	0	47	50	59	2
9611	4	1	0	3	61	13	4
9612	4	1	0	10	14	106	2
9613	4	1	0	39	43	58	3
9614	4	1	0	44	60	12	7
9615	4	1	0	40	8	38	0
9616	4	1	0	2	108	43	1
9617	4	1	0	94	31	66	2
9618	4	1	0	42	71	54	7
9619	4	1	0	51	80	23	2
9620	4	1	0	50	3	94	3
9621	4	1	0	75	54	49	0
9622	4	1	0	26	35	96	1
9623	4	1	0	68	23	46	5
9624	4	1	0	58	14	33	7
9625	4	1	0	76	49	78	6
9626	4	1	0	44	45	108	7
9627	4	1	0	86	90	102	4
9628	4	1	0	86	17	40	1
9629	4	1	0	39	14	23	5
9630	4	1	0	65	49	53	2
9631	4	1	0	54	23	62	2
9632	4	1	0	62	36	17	2
9633	4	1	0	57	79	6	5
9634	4	1	0	62	17	24	6
9635	4	1	0	52	87	62	6
9636	4	1	0	62	21	10	0
9637	4	1	0	37	4	35	3
9638	4	1	0	21	99	58	7
9639	4	1	0	73	14	34	5
9640	4	1	0	92	56	69	3
9641	4	1	0	13	94	106	3
9642	4	1	0	4	57	33	5
9643	4	1	0	56	110	15	3
9644	4	1	0	94	75	88	5
9645	4	1	0	21	78	17	3
9646	4	1	0	7	72	44	4
9647	4	1	0	41	90	37	4
9648	4	1	0	65	86	104	1
9649	4	1	0	52	7	35	2
9650	4	1	0	31	18	91	5
9651	4	1	0	86	50	62	2
9652	4	1	0	80	53	48	7
9653	4	1	0	81	101	98	1
9654	4	1	0	65	95	35	5
9655	4	1	0	62	41	74	0
9656	4	1	0	93	58	81	5
9657	4	1	0	68	50	27	6
9658	4	1	0	63	34	41	4
9659	4	1	0	70	73	16	7
9660	4	1	0	87	97	6	0
9661	4	1	0	80	100	107	7
9662	4	1	0	15	109	20	7
9663	4	1	0	0	54	25	2
9664	4	1	0	20	111	35	1
9665	4	1	0	32	10	47	2
9666	4	1	0	50	80	39	3
9667	4	1	0	83	11	90	1
9668	4	1	0	27	61	9	2
9669	4	1	0	66	87	56	0
9670	4	1	0	89	43	104	1
9671	4	1	0	88	16	61	1
9672	4	1	0	49	11	93	1
9673	4	1	0	40	47	38	2
9674	4	1	0	17	82	86	2
9675	4	1	0	67	72	1	2
9676	4	1	0	44	92	27	2
9677	4	1	0	78	87	56	3
9678	4	1	0	12	17	96	1
9679	4	1	0	44	54	40	2
9680	4	1	0	35	82	10	3
9681	4	1	0	88	3	108	4
9682	4	1	0	66	77	65	3
9683	4	1	0	37	82	6	3
9684	4	1	0	49	14	30	7
9685	4	1	0	67	1	46	5
9686	4	1	0	49	110	107	6
9687	4	1	0	69	87	22	7
9688	4	1	0	2	75	8	0
9689	4	1	0	27	5	7	6
9690	4	1	0	80	91	64	6
9691	4	1	0	89	51	10	2
9692	4	1	0	10	39	10	3
9693	4	1	0	68	41	50	1
9694	4	1	0	89	55	93	3
9695	4	1	0	31	11	55	1
9696	4	1	0	78	77	7	4
9697	4	1	0	15	1	90	2
9698	4	1	0	20	63	44	4
9699	4	1	0	47	16	95	4
9700	4	1	0	3	42	103	6
9701	4	1	0	67	8	33	1
9702	4	1	0	58	65	46	0
9703	4	1	0	72	21	47	2
9704	4	1	0	13	73	86	1
9705	4	1	0	94	65	0	0
9706	4	1	0	31	5	60	5
9707	4	1	0	19	22	109	0
9708	4	1	0	28	41	31	6
9709	4	1	0	34	105	9	5
9710	4	1	0	64	86	6	2
9711	4	1	0	66	5	51	1
9712	4	1	0	36	99	108	4
9713	4	1	0	11	70	58	0
9714	4	1	0	25	37	72	4
9715	4	1	0	59	47	75	7
9716	4	1	0	93	69	97	3
9717	4	1	0	0	52	3	3
9718	4	1	0	81	107	88	0
9719	4	1	0	0	97	84	6
9720	4	1	0	13	26	67	3
9721	4	1	0	62	7	18	4
9722	4	1	0	5	29	108	6
9723	4	1	0	58	95	10	1
9724	4	1	0	81	104	50	1
9725	4	1	0	55	84	16	3
9726	4	1	0	33	108	40	6
9727	4	1	0	40	57	34	3
9728	4	1	0	25	17	99	1
9729	4	1	0	13	21	57	7
9730	4	1	0	52	15	68	5
9731	4	1	0	57	39	59	4
9732	4	1	0	11	20	103	4
9733	4	1	0	27	106	109	5
9734	4	1	0	11	91	31	5
9735	4	1	0	65	6	86	4
9736	4	1	0	22	3	51	7
9737	4	1	0	12	59	13	2
9738	4	1	0	1	7	106	3
9739	4	1	0	25	105	51	5
9740	4	1	0	74	75	33	1
9741	4	1	0	8	25	82	7
9742	4	1	0	11	108	106	5
9743	4	1	0	5	59	6	2
9744	4	1	0	92	50	63	0
9745	4	1	0	87	54	22	5
9746	4	1	0	23	35	35	7
9747	4	1	0	4	78	79	3
9748	4	1	0	63	52	70	7
9749	4	1	0	11	35	49	2
9750	4	1	0	25	82	102	3
9751	4	1	0	48	100	91	5
9752	4	1	0	69	100	62	5
9753	4	1	0	49	34	23	0
9754	4	1	0	76	28	3	4
9755	4	1	0	60	67	45	3
9756	4	1	0	12	31	84	3
9757	4	1	0	68	104	101	0
9758	4	1	0	73	108	102	6
9759	4	1	0	22	22	30	5
9760	4	1	0	75	3	90	5
9761	4	1	0	72	24	107	7
9762	4	1	0	22	62	4	1
9763	4	1	0	29	77	28	0
9764	4	1	0	0	42	78	3
9765	4	1	0	43	91	22	5
9766	4	1	0	2	18	75	2
9767	4	1	0	67	110	46	1
9768	4	1	0	90	84	50	1
9769	4	1	0	38	41	17	2
9770	4	1	0	81	62	83	5
9771	4	1	0	90	71	88	5
9772	4	1	0	85	75	104	2
9773	4	1	0	39	93	88	4
9774	4	1	0	22	93	0	6
9775	4	1	0	23	77	40	3
9776	4	1	0	63	18	42	1
9777	4	1	0	44	40	21	1
9778	4	1	0	57	1	33	3
9779	4	1	0	88	8	44	4
9780	4	1	0	92	0	6	6
9781	4	1	0	93	53	21	6
9782	4	1	0	48	44	69	6
9783	4	1	0	61	100	110	3
9784	4	1	0	57	9	102	0
9785	4	1	0	2	40	33	1
9786	4	1	0	43	21	48	2
9787	4	1	0	70	11	43	7
9788	4	1	0	55	83	21	6
9789	4	1	0	6	12	42	3
9790	4	1	0	52	89	70	4
9791	4	1	0	38	30	12	0
9792	4	1	0	73	70	107	7
9793	4	1	0	6	46	0	6
9794	4	1	0	37	105	84	7
9795	4	1	0	12	3	26	2
9796	4	1	0	10	60	108	1
9797	4	1	0	50	60	62	4
9798	4	1	0	82	69	49	2
9799	4	1	0	48	47	23	7
9800	4	1	0	33	56	59	4
9801	4	1	0	34	72	7	2
9802	4	1	0	10	85	44	6
9803	4	1	0	70	7	107	6
9804	4	1	0	68	87	110	7
9805	4	1	0	60	38	10	6
9806	4	1	0	64	73	66	2
9807	4	1	0	57	22	21	3
9808	4	1	0	16	5	54	1
9809	4	1	0	25	105	80	2
9810	4	1	0	40	93	103	1
9811	4	1	0	49	71	50	5
9812	4	1	0	66	58	111	0
9813	4	1	0	14	53	19	2
9814	4	1	0	13	72	99	1
9815	4	1	0	68	44	52	4
9816	4	1	0	83	62	73	7
9817	4	1	0	22	35	51	2
9818	4	1	0	4	50	42	3
9819	4	1	0	95	60	34	5
9820	4	1	0	43	104	101	4
9821	4	1	0	35	107	62	1
9822	4	1	0	17	38	95	7
9823	4	1	0	34	93	53	1
9824	4	1	0	56	27	105	6
9825	4	1	0	66	111	47	0
9826	4	1	0	8	39	90	6
9827	4	1	0	67	72	3	2
9828	4	1	0	25	107	7	3
9829	4	1	0	58	6	46	3
9830	4	1	0	47	105	59	6
9831	4	1	0	87	3	30	5
9832	4	1	0	76	57	22	7
9833	4	1	0	44	20	107	4
9834	4	1	0	36	3	49	0
9835	4	1	0	73	99	27	3
9836	4	1	0	86	26	34	6
9837	4	1	0	87	1	60	2
9838	4	1	0	76	102	1	3
9839	4	1	0	77	103	39	4
9840	4	1	0	48	109	44	7
9841	4	1	0	27	59	38	6
9842	4	1	0	0	65	84	5
9843	4	1	0	38	87	13	7
9844	4	1	0	43	35	81	5
9845	4	1	0	33	83	91	4
9846	4	1	0	19	66	97	3
9847	4	1	0	76	51	84	5
9848	4	1	0	92	3	83	7
9849	4	1	0	33	53	51	6
9850	4	1	0	74	90	73	3
9851	4	1	0	92	91	28	7
9852	4	1	0	64	38	108	2
9853	4	1	0	37	12	60	2
9854	4	1	0	92	103	71	2
9855	4	1	0	83	11	28	5
9856	4	1	0	95	111	39	6
9857	4	1	0	47	33	74	4
9858	4	1	0	15	60	6	1
9859	4	1	0	24	64	15	6
9860	4	1	0	52	6	111	2
9861	4	1	0	25	43	52	7
9862	4	1	0	40	110	91	2
9863	4	1	0	62	42	80	2
9864	4	1	0	81	7	0	7
9865	4	1	0	26	97	99	2
9866	4	1	0	62	100	97	1
9867	4	1	0	78	55	81	6
9868	4	1	0	54	61	49	0
9869	4	1	0	68	25	93	5
9870	4	1	0	41	96	106	3
9871	4	1	0	86	0	80	3
9872	4	1	0	88	44	39	2
9873	4	1	0	49	64	75	4
9874	4	1	0	8	105	5	4
9875	4	1	0	58	93	66	5
9876	4	1	0	87	17	43	7
9877	4	1	0	24	21	103	6
9878	4	1	0	29	28	93	2
9879	4	1	0	93	2	75	2
9880	4	1	0	46	91	83	0
9881	4	1	0	81	32	98	0
9882	4	1	0	84	13	83	0
9883	4	1	0	88	14	53	7
9884	4	1	0	15	70	32	7
9885	4	1	0	26	88	87	0
9886	4	1	0	53	84	12	4
9887	4	1	0	53	106	13	1
9888	4	1	0	14	100	13	7
9889	4	1	0	77	25	99	4
9890	4	1	0	45	90	52	4
9891	4	1	0	5	70	63	3
9892	4	1	0	42	30	0	0
9893	4	1	0	14	106	73	7
9894	4	1	0	11	99	65	1
9895	4	1	0	32	82	29	7
9896	4	1	0	33	59	6	1
9897	4	1	0	5	109	37	5
9898	4	1	0	54	94	14	1
9899	4	1	0	1	109	17	2
9900	4	1	0	45	56	79	4
9901	4	1	0	47	104	43	2
9902	4	1	0	51	51	58	4
9903	4	1	0	88	108	61	6
9904	4	1	0	14	16	89	0
9905	4	1	0	13	53	75	7
9906	4	1	0	23	78	48	5
9907	4	1	0	87	107	93	2
9908	4	1	0	62	14	52	7
9909	4	1	0	8	33	83	5
9910	4	1	0	90	111	86	3
9911	4	1	0	66	66	88	1
9912	4	1	0	84	93	31	7
9913	4	1	0	84	86	82	6
9914	4	1	0	71	78	6	0
9915	4	1	0	64	108	60	7
9916	4	1	0	9	96	62	5
9917	4	1	0	42	35	6	3
9918	4	1	0	51	104	30	1
9919	4	1	0	56	102	73	7
9920	4	1	0	63	57	40	1
9921	4	1	0	95	83	2	1
9922	4	1	0	52	4	71	0
9923	4	1	0	77	79	81	4
9924	4	1	0	83	85	58	5
9925	4	1	0	6	104	28	7
9926	4	1	0	71	98	79	7
9927	4	1	0	91	57	14	1
9928	4	1	0	0	43	45	4
9929	4	1	0	89	13	5	2
9930	4	1	0	17	105	91	6
9931	4	1	0	32	78	25	3
9932	4	1	0	50	27	58	3
9933	4	1	0	13	96	53	0
9934	4	1	0	57	58	84	2
9935	4	1	0	0	67	94	0
9936	4	1	0	74	61	65	2
9937	4	1	0	93	104	16	1
9938	4	1	0	84	76	77	5
9939	4	1	0	53	77	88	3
9940	4	1	0	50	43	37	7
9941	4	1	0	17	52	77	4
9942	4	1	0	91	94	70	3
9943	4	1	0	26	79	91	4
9944	4	1	0	86	16	90	2
9945	4	1	0	90	14	97	5
9946	4	1	0	74	73	85	6
9947	4	1	0	54	103	1	1
9948	4	1	0	48	18	6	0
9949	4	1	0	34	96	100	2
9950	4	1	0	87	32	18	0
9951	4	1	0	26	96	69	0
9952	4	1	0	57	13	78	3
9953	4	1	0	30	65	100	4
9954	4	1	0	48	49	53	5
9955	4	1	0	1	95	32	3
9956	4	1	0	28	81	90	5
9957	4	1	0	92	24	37	7
9958	4	1	0	87	9	23	2
9959	4	1	0	48	5	54	4
9960	4	1	0	16	20	74	4
9961	4	1	0	42	59	90	2
9962	4	1	0	19	41	76	0
9963	4	1	0	62	101	73	5
9964	4	1	0	90	40	67	3
9965	4	1	0	66	8	100	2
9966	4	1	0	69	68	51	1
9967	4	1	0	28	27	84	5
9968	4	1	0	46	37	27	7
9969	4	1	0	14	85	44	7
9970	4	1	0	82	78	79	3
9971	4	1	0	87	41	48	1
9972	4	1	0	32	69	92	4
9973	4	1	0	66	105	98	5
9974	4	1	0	62	5	37	3
9975	4	1	0	65	10	12	2
9976	4	1	0	80	8	26	3
9977	4	1	0	13	26	68	6
9978	4	1	0	95	87	19	0
9979	4	1	0	91	42	4	1
9980	4	1	0	6	22	101	4
9981	4	1	0	73	105	29	4
9982	4	1	0	49	57	80	6
9983	4	1	0	40	2	49	1
9984	4	1	0	82	92	79	1
9985	4	1	0	89	108	9	5
9986	4	1	0	37	100	87	4
9987	4	1	0	36	97	56	6
9988	4	1	0	84	3	60	2
9989	4	1	0	17	95	50	4
9990	4	1	0	38	86	101	5
9991	4	1	0	70	111	71	2
9992	4	1	0	5	0	73	6
9993	4	1	0	39	26	95	5
9994	4	1	0	52	82	108	2
9995	4	1	0	23	28	78	4
9996	4	1	0	14	23	85	0
9997	4	1	0	82	70	9	4
9998	4	1	0	32	12	25	7
9999	4	1	0	45	16	85	3
10000	5	0	20	14	0	0	3
10001	5	0	7	17	0	0	6
10002	5	0	1	3	0	0	3
10003	5	0	16	77	0	0	6
10004	5	0	7	57	0	0	2
10005	5	0	22	54	0	0	2
10006	5	0	6	43	0	0	6
10007	5	0	3	45	0	0	0
10008	5	0	23	58	0	0	1
10009	5	0	17	37	0	0	1
10010	5	0	1	84	0	0	1
10011	5	0	7	12	0	0	7
10012	5	0	20	46	0	0	5
10013	5	0	6	85	0	0	2
10014	5	0	17	93	0	0	7
10015	5	0	12	34	0	0	0
10016	5	0	7	4	0	0	4
10017	5	0	2	27	0	0	7
10018	5	0	12	82	0	0	4
10019	5	0	4	31	0	0	6
10020	5	0	11	28	0	0	1
10021	5	0	1	14	0	0	6
10022	5	0	19	8	0	0	7
10023	5	0	16	32	0	0	4
10024	5	0	20	43	0	0	6
10025	5	0	5	58	0	0	2
10026	5	0	16	13	0	0	2
10027	5	0	11	20	0	0	7
10028	5	0	0	14	0	0	3
10029	5	0	1	30	0	0	7
10030	5	0	2	68	0	0	7
10031	5	0	17	21	0	0	3
10032	5	0	17	93	0	0	6
10033	5	0	21	83	0	0	7
10034	5	0	3	31	0	0	5
10035	5	0	0	75	0	0	0
10036	5	0	2	90	0	0	1
10037	5	0	1	42	0	0	4
10038	5	0	21	62	0	0	7
10039	5	0	7	60	0	0	1
10040	5	0	3	84	0	0	6
10041	5	0	13	59	0	0	0
10042	5	0	12	93	0	0	3
10043	5	0	6	24	0	0	6
10044	5	0	5	35	0	0	1
10045	5	0	14	70	0	0	0
10046	5	0	2	30	0	0	7
10047	5	0	15	27	0	0	2
10048	5	0	12	0	0	0	7
10049	5	0	9	54	0	0	3
10050	5	0	9	27	0	0	5
10051	5	0	1	6	0	0	0
10052	5	0	16	10	0	0	1
10053	5	0	21	30	0	0	3
10054	5	0	18	76	0	0	6
10055	5	0	21	74	0	0	3
10056	5	0	21	91	0	0	4
10057	5	0	12	16	0	0	5
10058	5	0	2	1	0	0	1
10059	5	0	17	27	0	0	5
10060	5	0	2	31	0	0	2
10061	5	0	14	69	0	0	4
10062	5	0	21	13	0	0	1
10063	5	0	3	95	0	0	4
10064	5	0	19	26	0	0	4
10065	5	0	16	62	0	0	1
10066	5	0	20	54	0	0	0
10067	5	0	10	16	0	0	7
10068	5	0	17	90	0	0	1
10069	5	0	2	88	0	0	5
10070	5	0	18	70	0	0	2
10071	5	0	1	39	0	0	5
10072	5	0	6	87	0	0	5
10073	5	0	17	52	0	0	2
10074	5	0	5	52	0	0	5
10075	5	0	13	85	0	0	2
10076	5	0	22	13	0	0	7
10077	5	0	7	25	0	0	4
10078	5	0	7	28	0	0	6
10079	5	0	10	35	0	0	5
10080	5	0	20	65	0	0	0
10081	5	0	3	33	0	0	0
10082	5	0	3	76	0	0	5
10083	5	0	13	77	0	0	3
10084	5	0	8	5	0	0	3
10085	5	0	11	55	0	0	5
10086	5	0	21	15	0	0	6
10087	5	0	10	51	0	0	3
10088	5	0	13	85	0	0	4
10089	5	0	12	70	0	0	4
10090	5	0	6	55	0	0	7
10091	5	0	14	86	0	0	2
10092	5	0	21	10	0	0	1
10093	5	0	7	86	0	0	3
10094	5	0	4	3	0	0	7
10095	5	0	19	9	0	0	3
10096	5	0	22	89	0	0	6
10097	5	0	7	18	0	0	6
10098	5	0	7	22	0	0	3
10099	5	0	3	58	0	0	5
10100	5	0	14	78	0	0	2
10101	5	0	23	60	0	0	3
10102	5	0	20	35	0	0	4
10103	5	0	14	9	0	0	4
10104	5	0	10	40	0	0	2
10105	5	0	7	49	0	0	1
10106	5	0	13	52	0	0	6
10107	5	0	1	26	0	0	0
10108	5	0	18	48	0	0	5
10109	5	0	9	49	0	0	7
10110	5	0	7	34	0	0	0
10111	5	0	12	43	0	0	7
10112	5	0	4	79	0	0	0
10113	5	0	2	82	0	0	7
10114	5	0	5	6	0	0	5
10115	5	0	6	58	0	0	6
10116	5	0	8	53	0	0	7
10117	5	0	0	95	0	0	3
10118	5	0	20	8	0	0	3
10119	5	0	6	2	0	0	2
10120	5	0	15	85	0	0	7
10121	5	0	22	32	0	0	1
10122	5	0	5	39	0	0	4
10123	5	0	18	86	0	0	3
10124	5	0	2	75	0	0	4
10125	5	0	21	76	0	0	5
10126	5	0	17	54	0	0	5
10127	5	0	0	53	0	0	6
10128	5	0	11	81	0	0	6
10129	5	0	5	93	0	0	7
10130	5	0	13	93	0	0	3
10131	5	0	2	35	0	0	7
10132	5	0	18	78	0	0	0
10133	5	0	15	41	0	0	3
10134	5	0	11	33	0	0	4
10135	5	0	17	1	0	0	3
10136	5	0	23	52	0	0	7
10137	5	0	20	91	0	0	0
10138	5	0	2	37	0	0	3
10139	5	0	9	84	0	0	5
10140	5	0	13	95	0	0	7
10141	5	0	8	39	0	0	1
10142	5	0	23	24	0	0	2
10143	5	0	6	27	0	0	4
10144	5	0	3	24	0	0	5
10145	5	0	5	38	0	0	4
10146	5	0	1	6	0	0	7
10147	5	0	3	1	0	0	7
10148	5	0	14	43	0	0	4
10149	5	0	15	14	0	0	7
10150	5	0	2	73	0	0	2
10151	5	0	18	38	0	0	1
10152	5	0	17	53	0	0	7
10153	5	0	14	38	0	0	0
10154	5	0	19	94	0	0	3
10155	5	0	8	84	0	0	3
10156	5	0	5	70	0	0	0
10157	5	0	13	57	0	0	0
10158	5	0	7	36	0	0	1
10159	5	0	21	29	0	0	6
10160	5	0	3	69	0	0	4
10161	5	0	4	9	0	0	4
10162	5	0	19	95	0	0	1
10163	5	0	14	88	0	0	4
10164	5	0	16	69	0	0	1
10165	5	0	19	5	0	0	4
10166	5	0	0	11	0	0	4
10167	5	0	18	5	0	0	7
10168	5	0	8	23	0	0	1
10169	5	0	15	44	0	0	5
10170	5	0	21	13	0	0	6
10171	5	0	22	63	0	0	0
10172	5	0	14	11	0	0	5
10173	5	0	3	51	0	0	6
10174	5	0	1	24	0	0	7
10175	5	0	1	26	0	0	4
10176	5	0	14	89	0	0	0
10177	5	0	20	77	0	0	4
10178	5	0	17	1	0	0	3
10179	5	0	3	59	0	0	7
10180	5	0	22	37	0	0	7
10181	5	0	15	31	0	0	6
10182	5	0	6	76	0	0	4
10183	5	0	13	43	0	0	4
10184	5	0	23	38	0	0	7
10185	5	0	17	61	0	0	6
10186	5	0	14	41	0	0	6
10187	5	0	7	52	0	0	7
10188	5	0	22	48	0	0	7
10189	5	0	1	16	0	0	7
10190	5	0	3	67	0	0	2
10191	5	0	13	83	0	0	7
10192	5	0	8	43	0	0	5
10193	5	0	21	68	0	0	7
10194	5	0	17	4	0	0	4
10195	5	0	7	95	0	0	1
10196	5	0	20	90	0	0	2
10197	5	0	22	38	0	0	5
10198	5	0	1	37	0	0	6
10199	5	0	4	31	0	0	2
10200	5	0	5	10	0	0	7
10201	5	0	18	18	0	0	4
10202	5	0	14	32	0	0	4
10203	5	0	21	69	0	0	7
10204	5	0	11	75	0	0	4
10205	5	0	14	38	0	0	7
10206	5	0	3	30	0	0	4
10207	5	0	22	37	0	0	4
10208	5	0	0	72	0	0	4
10209	5	0	7	77	0	0	3
10210	5	0	19	32	0	0	0
10211	5	0	9	56	0	0	2
10212	5	0	2	37	0	0	2
10213	5	0	6	16	0	0	2
10214	5	0	8	61	0	0	1
10215	5	0	14	9	0	0	6
10216	5	0	17	46	0	0	0
10217	5	0	8	68	0	0	5
10218	5	0	21	95	0	0	5
10219	5	0	3	86	0	0	0
10220	5	0	19	71	0	0	1
10221	5	0	20	59	0	0	1
10222	5	0	4	5	0	0	7
10223	5	0	3	12	0	0	6
10224	5	0	14	47	0	0	6
10225	5	0	20	12	0	0	4
10226	5	0	1	88	0	0	7
10227	5	0	14	30	0	0	5
10228	5	0	17	82	0	0	6
10229	5	0	8	24	0	0	1
10230	5	0	21	27	0	0	5
10231	5	0	7	16	0	0	3
10232	5	0	18	27	0	0	2
10233	5	0	19	0	0	0	2
10234	5	0	17	32	0	0	0
10235	5	0	4	1	0	0	5
10236	5	0	0	22	0	0	2
10237	5	0	23	53	0	0	7
10238	5	0	14	46	0	0	3
10239	5	0	19	5	0	0	0
10240	5	0	1	61	0	0	1
10241	5	0	15	91	0	0	1
10242	5	0	10	77	0	0	2
10243	5	0	8	79	0	0	4
10244	5	0	14	64	0	0	1
10245	5	0	20	83	0	0	7
10246	5	0	7	52	0	0	6
10247	5	0	13	93	0	0	6
10248	5	0	10	85	0	0	2
10249	5	0	21	60	0	0	1
10250	5	0	2	55	0	0	2
10251	5	0	17	7	0	0	6
10252	5	0	11	85	0	0	4
10253	5	0	19	39	0	0	3
10254	5	0	4	84	0	0	1
10255	5	0	11	71	0	0	4
10256	5	0	18	28	0	0	4
10257	5	0	0	23	0	0	5
10258	5	0	11	0	0	0	6
10259	5	0	2	18	0	0	3
10260	5	0	12	53	0	0	2
10261	5	0	11	39	0	0	0
10262	5	0	4	20	0	0	4
10263	5	0	14	84	0	0	7
10264	5	0	13	34	0	0	5
10265	5	0	13	14	0	0	4
10266	5	0	1	28	0	0	0
10267	5	0	6	38	0	0	4
10268	5	0	9	41	0	0	7
10269	5	0	23	55	0	0	6
10270	5	0	17	90	0	0	1
10271	5	0	12	94	0	0	0
10272	5	0	14	9	0	0	6
10273	5	0	22	81	0	0	1
10274	5	0	12	2	0	0	7
10275	5	0	22	46	0	0	1
10276	5	0	7	55	0	0	6
10277	5	0	9	95	0	0	5
10278	5	0	5	9	0	0	5
10279	5	0	11	93	0	0	1
10280	5	0	4	32	0	0	2
10281	5	0	20	9	0	0	7
10282	5	0	18	74	0	0	5
10283	5	0	4	56	0	0	7
10284	5	0	20	38	0	0	5
10285	5	0	16	9	0	0	7
10286	5	0	1	7	0	0	1
10287	5	0	20	11	0	0	0
10288	5	0	14	73	0	0	7
10289	5	0	16	19	0	0	1
10290	5	0	10	91	0	0	0
10291	5	0	7	90	0	0	2
10292	5	0	11	47	0	0	6
10293	5	0	10	86	0	0	1
10294	5	0	10	12	0	0	4
10295	5	0	23	84	0	0	1
10296	5	0	18	84	0	0	4
10297	5	0	20	89	0	0	1
10298	5	0	9	71	0	0	2
10299	5	0	21	89	0	0	5
10300	5	0	0	46	0	0	3
10301	5	0	10	62	0	0	2
10302	5	0	4	9	0	0	0
10303	5	0	21	43	0	0	2
10304	5	0	5	23	0	0	0
10305	5	0	13	46	0	0	4
10306	5	0	23	57	0	0	4
10307	5	0	15	24	0	0	7
10308	5	0	9	48	0	0	3
10309	5	0	19	17	0	0	7
10310	5	0	11	70	0	0	4
10311	5	0	2	20	0	0	2
10312	5	0	13	11	0	0	5
10313	5	0	0	53	0	0	5
10314	5	0	7	49	0	0	3
10315	5	0	0	40	0	0	2
10316	5	0	4	4	0	0	2
10317	5	0	22	60	0	0	1
10318	5	0	0	32	0	0	6
10319	5	0	3	36	0	0	1
10320	5	0	1	30	0	0	1
10321	5	0	3	63	0	0	2
10322	5	0	9	54	0	0	3
10323	5	0	18	53	0	0	5
10324	5	0	2	67	0	0	7
10325	5	0	1	81	0	0	4
10326	5	0	23	2	0	0	5
10327	5	0	7	93	0	0	2
10328	5	0	1	45	0	0	7
10329	5	0	22	61	0	0	1
10330	5	0	22	58	0	0	3
10331	5	0	1	25	0	0	4
10332	5	0	16	50	0	0	0
10333	5	0	20	24	0	0	0
10334	5	0	20	42	0	0	5
10335	5	0	13	51	0	0	5
10336	5	0	5	63	0	0	4
10337	5	0	2	93	0	0	6
10338	5	0	19	23	0	0	1
10339	5	0	2	41	0	0	7
10340	5	0	19	91	0	0	7
10341	5	0	11	57	0	0	6
10342	5	0	8	81	0	0	6
10343	5	0	11	65	0	0	2
10344	5	0	19	86	0	0	2
10345	5	0	2	30	0	0	6
10346	5	0	18	4	0	0	5
10347	5	0	11	56	0	0	5
10348	5	0	12	40	0	0	1
10349	5	0	0	94	0	0	6
10350	5	0	17	15	0	0	7
10351	5	0	6	78	0	0	3
10352	5	0	3	17	0	0	2
10353	5	0	22	56	0	0	5
10354	5	0	22	8	0	0	2
10355	5	0	22	90	0	0	3
10356	5	0	3	25	0	0	7
10357	5	0	0	46	0	0	2
10358	5	0	19	11	0	0	6
10359	5	0	22	92	0	0	6
10360	5	0	18	9	0	0	1
10361	5	0	14	59	0	0	2
10362	5	0	4	55	0	0	2
10363	5	0	9	21	0	0	3
10364	5	0	11	66	0	0	4
10365	5	0	6	81	0	0	4
10366	5	0	19	68	0	0	2
10367	5	0	5	84	0	0	0
10368	5	0	2	5	0	0	6
10369	5	0	19	81	0	0	4
10370	5	0	20	38	0	0	6
10371	5	0	9	58	0	0	2
10372	5	0	14	53	0	0	3
10373	5	0	10	77	0	0	5
10374	5	0	23	44	0	0	5
10375	5	0	16	71	0	0	3
10376	5	0	14	15	0	0	3
10377	5	0	4	12	0	0	6
10378	5	0	19	53	0	0	5
10379	5	0	18	92	0	0	2
10380	5	0	15	65	0	0	4
10381	5	0	15	2	0	0	7
10382	5	0	7	27	0	0	0
10383	5	0	9	63	0	0	0
10384	5	0	3	55	0	0	5
10385	5	0	12	46	0	0	0
10386	5	0	18	71	0	0	4
10387	5	0	2	49	0	0	1
10388	5	0	4	12	0	0	5
10389	5	0	17	46	0	0	6
10390	5	0	16	5	0	0	2
10391	5	0	22	42	0	0	2
10392	5	0	19	65	0	0	5
10393	5	0	5	50	0	0	7
10394	5	0	22	72	0	0	0
10395	5	0	11	42	0	0	4
10396	5	0	23	88	0	0	4
10397	5	0	20	74	0	0	7
10398	5	0	5	67	0	0	3
10399	5	0	1	73	0	0	0
10400	5	0	14	40	0	0	6
10401	5	0	22	26	0	0	0
10402	5	0	22	17	0	0	7
10403	5	0	16	48	0	0	7
10404	5	0	17	43	0	0	7
10405	5	0	6	31	0	0	3
