tag	layer	target	N	C	H	W	bit
9587	4	1	0	1	31	8	3
9588	4	1	0	63	26	43	7
9589	4	1	0	56	31	10	1
9590	4	1	0	28	18	2	4
9591	4	1	0	36	10	49	7
9592	4	1	0	14	36	7	4
9593	4	1	0	5	48	46	7
9594	4	1	0	54	6	47	3
9595	4	1	0	4	28	16	5
9596	4	1	0	56	55	7	3
9597	4	1	0	44	55	45	6
9598	4	1	0	17	50	13	3
9599	4	1	0	44	34	17	2
9600	4	1	0	37	18	36	4
9601	4	1	0	17	48	50	6
9602	4	1	0	35	55	41	2
9603	4	1	0	31	9	45	5
9604	4	1	0	50	31	9	4
9605	4	1	0	48	28	4	1
9606	4	1	0	35	44	23	7
9607	4	1	0	41	37	0	1
9608	4	1	0	45	54	4	6
9609	4	1	0	54	52	13	7
9610	4	1	0	41	53	18	5
9611	4	1	0	62	50	21	0
9612	4	1	0	12	40	50	7
9613	4	1	0	15	54	10	7
9614	4	1	0	0	27	12	2
9615	4	1	0	20	55	17	1
9616	4	1	0	32	5	23	2
9617	4	1	0	50	40	19	3
9618	4	1	0	11	45	6	0
9619	4	1	0	61	4	8	3
9620	4	1	0	1	0	44	5
9621	4	1	0	54	44	8	7
9622	4	1	0	29	24	5	1
9623	4	1	0	40	23	19	2
9624	4	1	0	17	41	43	2
9625	4	1	0	1	39	41	2
9626	4	1	0	44	46	13	2
9627	4	1	0	56	55	13	1
9628	4	1	0	17	48	7	6
9629	4	1	0	54	20	50	2
9630	4	1	0	35	41	5	3
9631	4	1	0	3	54	54	4
9632	4	1	0	24	47	25	4
9633	4	1	0	30	31	24	1
9634	4	1	0	63	40	38	1
9635	4	1	0	46	20	8	6
9636	4	1	0	46	34	43	2
9637	4	1	0	9	1	37	1
9638	4	1	0	33	13	2	0
9639	4	1	0	36	40	45	6
9640	4	1	0	51	5	40	2
9641	4	1	0	10	19	5	3
9642	4	1	0	41	25	37	1
9643	4	1	0	55	46	54	3
9644	4	1	0	31	5	27	1
9645	4	1	0	7	19	42	2
9646	4	1	0	1	45	8	0
9647	4	1	0	63	22	33	4
9648	4	1	0	47	8	47	4
9649	4	1	0	3	21	51	6
9650	4	1	0	8	16	45	1
9651	4	1	0	58	32	23	0
9652	4	1	0	21	23	10	4
9653	4	1	0	14	14	47	0
9654	4	1	0	1	15	2	7
9655	4	1	0	49	9	11	0
9656	4	1	0	28	20	15	6
9657	4	1	0	34	52	4	5
9658	4	1	0	6	11	14	0
9659	4	1	0	8	29	55	4
9660	4	1	0	41	5	35	7
9661	4	1	0	47	12	18	4
9662	4	1	0	59	23	37	7
9663	4	1	0	31	9	0	6
9664	4	1	0	29	34	22	0
9665	4	1	0	0	48	42	6
9666	4	1	0	13	13	33	3
9667	4	1	0	62	3	9	4
9668	4	1	0	5	14	54	6
9669	4	1	0	58	47	5	1
9670	4	1	0	50	4	37	0
9671	4	1	0	16	15	18	4
9672	4	1	0	50	44	53	5
9673	4	1	0	57	17	14	1
9674	4	1	0	17	49	49	1
9675	4	1	0	13	10	28	7
9676	4	1	0	52	7	34	5
9677	4	1	0	57	19	29	4
9678	4	1	0	11	10	51	4
9679	4	1	0	27	53	54	5
9680	4	1	0	11	45	15	5
9681	4	1	0	6	43	19	4
9682	4	1	0	3	25	54	7
9683	4	1	0	12	29	6	2
9684	4	1	0	1	3	53	3
9685	4	1	0	25	52	25	5
9686	4	1	0	33	52	4	0
9687	4	1	0	25	41	28	2
9688	4	1	0	42	7	2	7
9689	4	1	0	21	36	27	6
9690	4	1	0	3	24	43	6
9691	4	1	0	45	13	11	4
9692	4	1	0	57	9	2	3
9693	4	1	0	63	26	35	7
9694	4	1	0	11	17	24	2
9695	4	1	0	25	41	51	3
9696	4	1	0	48	50	45	5
9697	4	1	0	62	22	36	5
9698	4	1	0	34	11	1	5
9699	4	1	0	3	51	49	4
9700	4	1	0	60	33	22	3
9701	4	1	0	12	15	42	3
9702	4	1	0	7	48	14	6
9703	4	1	0	22	11	15	5
9704	4	1	0	3	45	44	5
9705	4	1	0	24	53	51	7
9706	4	1	0	22	31	2	1
9707	4	1	0	29	38	14	0
9708	4	1	0	0	21	39	3
9709	4	1	0	43	45	11	5
9710	4	1	0	2	9	37	2
9711	4	1	0	46	4	23	6
9712	4	1	0	43	19	20	2
9713	4	1	0	55	50	40	7
9714	4	1	0	22	45	35	5
9715	4	1	0	22	24	19	4
9716	4	1	0	22	46	0	6
9717	4	1	0	23	38	20	3
9718	4	1	0	63	9	21	1
9719	4	1	0	44	20	10	1
9720	4	1	0	57	0	16	3
9721	4	1	0	8	22	16	1
9722	4	1	0	6	24	28	6
9723	4	1	0	52	31	24	5
9724	4	1	0	12	53	30	3
9725	4	1	0	57	4	51	0
9726	4	1	0	2	20	16	1
9727	4	1	0	43	10	24	2
9728	4	1	0	11	21	38	7
9729	4	1	0	55	41	10	6
9730	4	1	0	6	6	21	3
9731	4	1	0	52	44	35	4
9732	4	1	0	38	15	6	0
9733	4	1	0	62	9	3	5
9734	4	1	0	54	5	18	7
9735	4	1	0	12	1	13	2
9736	4	1	0	10	30	54	1
9737	4	1	0	50	30	31	4
9738	4	1	0	49	11	23	6
9739	4	1	0	23	28	2	4
9740	4	1	0	59	16	14	4
9741	4	1	0	19	48	44	1
9742	4	1	0	44	51	34	6
9743	4	1	0	7	53	24	6
9744	4	1	0	30	30	19	1
9745	4	1	0	4	32	36	2
9746	4	1	0	57	11	10	3
9747	4	1	0	16	2	27	1
9748	4	1	0	25	52	40	2
9749	4	1	0	40	46	51	1
9750	4	1	0	49	35	25	5
9751	4	1	0	58	55	0	6
9752	4	1	0	53	9	9	1
9753	4	1	0	12	50	18	5
9754	4	1	0	33	24	41	7
9755	4	1	0	4	11	17	6
9756	4	1	0	51	2	25	5
9757	4	1	0	6	47	30	4
9758	4	1	0	2	21	52	4
9759	4	1	0	35	53	31	1
9760	4	1	0	17	19	47	7
9761	4	1	0	34	46	26	1
9762	4	1	0	56	13	52	6
9763	4	1	0	47	52	3	2
9764	4	1	0	39	45	32	6
9765	4	1	0	3	11	12	3
9766	4	1	0	31	2	29	0
9767	4	1	0	25	17	23	7
9768	4	1	0	15	43	1	3
9769	4	1	0	62	38	28	2
9770	4	1	0	44	22	10	4
9771	4	1	0	36	1	24	0
9772	4	1	0	27	54	14	3
9773	4	1	0	34	41	26	0
9774	4	1	0	60	8	41	2
9775	4	1	0	28	16	38	4
9776	4	1	0	54	24	54	5
9777	4	1	0	32	13	29	4
9778	4	1	0	13	0	32	5
9779	4	1	0	38	43	6	7
9780	4	1	0	43	17	40	5
9781	4	1	0	33	41	45	4
9782	4	1	0	19	33	48	3
9783	4	1	0	51	42	20	2
9784	4	1	0	63	18	16	6
9785	4	1	0	49	47	2	3
9786	4	1	0	28	43	34	7
9787	4	1	0	38	54	10	2
9788	4	1	0	12	30	8	4
9789	4	1	0	42	41	5	3
9790	4	1	0	28	47	55	4
9791	4	1	0	42	23	16	4
9792	4	1	0	15	30	3	1
9793	4	1	0	24	32	7	6
9794	4	1	0	52	3	55	2
9795	4	1	0	25	21	26	7
9796	4	1	0	40	55	45	2
9797	4	1	0	62	21	40	2
9798	4	1	0	7	0	28	4
9799	4	1	0	21	36	48	2
9800	4	1	0	11	8	39	6
9801	4	1	0	51	27	30	6
9802	4	1	0	4	34	12	5
9803	4	1	0	41	48	53	3
9804	4	1	0	0	40	46	3
9805	4	1	0	44	19	8	1
9806	4	1	0	39	10	4	0
9807	4	1	0	37	29	46	5
9808	4	1	0	17	21	31	5
9809	4	1	0	21	51	25	0
9810	4	1	0	28	46	8	3
9811	4	1	0	21	7	23	0
9812	4	1	0	32	49	34	0
9813	4	1	0	13	41	53	0
9814	4	1	0	14	26	28	6
9815	4	1	0	32	30	44	2
9816	4	1	0	1	19	26	1
9817	4	1	0	17	26	53	1
9818	4	1	0	36	7	50	1
9819	4	1	0	25	38	12	4
9820	4	1	0	45	45	26	4
9821	4	1	0	5	35	31	3
9822	4	1	0	42	15	0	0
9823	4	1	0	14	53	36	7
9824	4	1	0	11	49	32	1
9825	4	1	0	32	41	14	7
9826	4	1	0	33	29	3	1
9827	4	1	0	5	54	18	5
9828	4	1	0	54	47	7	1
9829	4	1	0	1	54	8	2
9830	4	1	0	45	28	39	4
9831	4	1	0	47	52	21	2
9832	4	1	0	51	25	29	4
9833	4	1	0	61	51	26	2
9834	4	1	0	16	44	46	0
9835	4	1	0	13	26	37	7
9836	4	1	0	23	39	24	5
9837	4	1	0	16	30	31	1
9838	4	1	0	56	2	4	4
9839	4	1	0	1	45	55	3
9840	4	1	0	12	27	42	3
9841	4	1	0	44	42	43	6
9842	4	1	0	6	0	41	2
9843	4	1	0	63	55	10	1
9844	4	1	0	41	15	21	4
9845	4	1	0	28	35	41	6
9846	4	1	0	30	5	29	7
9847	4	1	0	11	54	31	7
9848	4	1	0	15	31	47	0
9849	4	1	0	51	26	2	0
9850	4	1	0	38	32	35	3
9851	4	1	0	43	23	52	0
9852	4	1	0	58	21	35	7
9853	4	1	0	57	7	6	3
9854	4	1	0	43	22	53	4
9855	4	1	0	13	2	10	7
9856	4	1	0	52	6	16	3
9857	4	1	0	15	54	25	3
9858	4	1	0	24	45	21	1
9859	4	1	0	5	40	53	1
9860	4	1	0	58	42	37	2
9861	4	1	0	0	33	47	0
9862	4	1	0	61	32	49	2
9863	4	1	0	16	6	24	5
9864	4	1	0	53	38	44	3
9865	4	1	0	50	21	18	7
9866	4	1	0	17	26	38	4
9867	4	1	0	27	12	13	4
9868	4	1	0	16	45	41	2
9869	4	1	0	14	48	22	7
9870	4	1	0	36	54	27	0
9871	4	1	0	3	24	9	0
9872	4	1	0	25	17	48	2
9873	4	1	0	32	9	53	0
9874	4	1	0	26	48	34	0
9875	4	1	0	57	6	39	3
9876	4	1	0	30	32	50	4
9877	4	1	0	48	24	26	5
9878	4	1	0	1	47	16	3
9879	4	1	0	28	40	45	5
9880	4	1	0	24	18	28	2
9881	4	1	0	23	11	47	1
9882	4	1	0	5	27	17	4
9883	4	1	0	20	37	54	4
9884	4	1	0	42	29	45	2
9885	4	1	0	19	20	38	0
9886	4	1	0	62	50	36	5
9887	4	1	0	40	33	14	2
9888	4	1	0	20	26	34	6
9889	4	1	0	44	14	13	5
9890	4	1	0	46	18	13	7
9891	4	1	0	14	42	22	7
9892	4	1	0	31	2	43	5
9893	4	1	0	14	24	16	4
9894	4	1	0	47	32	51	7
9895	4	1	0	5	18	41	3
9896	4	1	0	10	6	10	0
9897	4	1	0	26	42	40	3
9898	4	1	0	13	13	34	6
9899	4	1	0	19	1	29	5
9900	4	1	0	11	4	3	2
9901	4	1	0	9	36	52	3
9902	4	1	0	52	24	28	6
9903	4	1	0	40	1	24	1
9904	4	1	0	8	48	47	0
9905	4	1	0	45	32	6	4
9906	4	1	0	11	18	48	7
9907	4	1	0	50	52	42	0
9908	4	1	0	20	34	14	2
9909	4	1	0	37	40	9	4
9910	4	1	0	1	35	55	2
9911	4	1	0	5	0	36	6
9912	4	1	0	39	13	47	5
9913	4	1	0	52	41	54	2
9914	4	1	0	23	14	39	4
9915	4	1	0	14	11	42	0
9916	4	1	0	9	18	42	1
9917	4	1	0	12	12	46	7
9918	4	1	0	45	8	42	3
9919	4	1	0	36	39	4	3
9920	4	1	0	62	28	21	4
9921	4	1	0	46	51	20	6
9922	4	1	0	0	20	15	3
9923	4	1	0	35	53	23	2
9924	4	1	0	61	29	28	5
9925	4	1	0	62	35	6	2
9926	4	1	0	35	54	52	2
9927	4	1	0	33	46	40	1
9928	4	1	0	2	54	32	0
9929	4	1	0	27	2	35	4
9930	4	1	0	19	23	25	3
9931	4	1	0	17	29	32	1
9932	4	1	0	46	32	0	3
9933	4	1	0	17	28	10	2
9934	4	1	0	61	22	2	3
9935	4	1	0	29	4	16	5
9936	4	1	0	5	42	13	5
9937	4	1	0	60	29	2	0
9938	4	1	0	13	45	33	4
9939	4	1	0	22	24	41	6
9940	4	1	0	9	33	16	6
9941	4	1	0	51	22	52	5
9942	4	1	0	61	38	0	2
9943	4	1	0	21	14	4	4
9944	4	1	0	19	11	10	5
9945	4	1	0	29	26	51	5
9946	4	1	0	61	43	30	7
9947	4	1	0	20	41	53	6
9948	4	1	0	31	2	8	2
9949	4	1	0	5	36	9	0
9950	4	1	0	33	11	33	6
9951	4	1	0	36	5	13	7
9952	4	1	0	61	10	14	6
9953	4	1	0	23	39	42	4
9954	4	1	0	43	29	38	1
9955	4	1	0	48	24	8	1
9956	4	1	0	25	33	55	6
9957	4	1	0	12	11	30	0
9958	4	1	0	11	30	42	2
9959	4	1	0	55	33	26	5
9960	4	1	0	54	14	51	7
9961	4	1	0	44	37	51	1
9962	4	1	0	17	16	30	3
9963	4	1	0	36	38	34	6
9964	4	1	0	24	0	45	0
9965	4	1	0	0	24	41	3
9966	4	1	0	52	23	6	2
9967	4	1	0	32	16	54	6
9968	4	1	0	35	43	25	3
9969	4	1	0	61	11	23	7
9970	4	1	0	39	36	22	6
9971	4	1	0	15	47	14	7
9972	4	1	0	12	13	32	6
9973	4	1	0	6	10	24	0
9974	4	1	0	18	30	38	6
9975	4	1	0	8	16	14	5
9976	4	1	0	4	46	24	6
9977	4	1	0	7	49	52	2
9978	4	1	0	56	0	12	4
9979	4	1	0	4	50	38	3
9980	4	1	0	4	23	15	0
9981	4	1	0	11	17	49	6
9982	4	1	0	50	25	37	3
9983	4	1	0	8	5	35	4
9984	4	1	0	44	52	17	3
9985	4	1	0	58	25	36	0
9986	4	1	0	22	26	32	1
9987	4	1	0	37	21	7	4
9988	4	1	0	56	24	36	7
9989	4	1	0	43	49	29	7
9990	4	1	0	61	7	16	1
9991	4	1	0	28	43	44	3
9992	4	1	0	52	22	33	0
9993	4	1	0	31	18	5	6
9994	4	1	0	9	35	11	7
9995	4	1	0	45	13	36	4
9996	4	1	0	24	31	47	3
9997	4	1	0	30	55	16	3
9998	4	1	0	25	53	15	5
9999	4	1	0	13	7	5	7
10000	5	0	14	12	0	0	3
10001	5	0	17	52	0	0	0
10002	5	0	3	47	0	0	0
10003	5	0	25	214	0	0	4
10004	5	0	0	81	0	0	4
10005	5	0	19	110	0	0	1
10006	5	0	48	49	0	0	4
10007	5	0	5	235	0	0	1
10008	5	0	37	185	0	0	0
10009	5	0	29	148	0	0	1
10010	5	0	48	142	0	0	2
10011	5	0	47	181	0	0	1
10012	5	0	21	125	0	0	6
10013	5	0	34	112	0	0	3
10014	5	0	4	161	0	0	1
10015	5	0	27	161	0	0	6
10016	5	0	58	73	0	0	3
10017	5	0	33	219	0	0	3
10018	5	0	17	252	0	0	1
10019	5	0	19	81	0	0	6
10020	5	0	48	239	0	0	1
10021	5	0	34	174	0	0	6
10022	5	0	20	232	0	0	2
10023	5	0	13	152	0	0	5
10024	5	0	20	0	0	0	0
10025	5	0	14	185	0	0	0
10026	5	0	30	40	0	0	1
10027	5	0	16	65	0	0	4
10028	5	0	54	108	0	0	6
10029	5	0	47	224	0	0	3
10030	5	0	28	32	0	0	3
10031	5	0	28	3	0	0	3
10032	5	0	8	16	0	0	3
10033	5	0	35	248	0	0	7
10034	5	0	31	242	0	0	1
10035	5	0	12	220	0	0	6
10036	5	0	59	27	0	0	6
10037	5	0	43	55	0	0	3
10038	5	0	57	71	0	0	4
10039	5	0	59	127	0	0	1
10040	5	0	6	7	0	0	2
10041	5	0	52	248	0	0	6
10042	5	0	7	84	0	0	6
10043	5	0	33	232	0	0	7
10044	5	0	19	97	0	0	0
10045	5	0	7	160	0	0	7
10046	5	0	20	29	0	0	1
10047	5	0	8	120	0	0	3
10048	5	0	5	41	0	0	4
10049	5	0	26	160	0	0	6
10050	5	0	16	153	0	0	1
10051	5	0	1	234	0	0	3
10052	5	0	33	67	0	0	3
10053	5	0	47	145	0	0	4
10054	5	0	1	153	0	0	4
10055	5	0	14	54	0	0	4
10056	5	0	26	175	0	0	7
10057	5	0	32	26	0	0	4
10058	5	0	5	1	0	0	4
10059	5	0	20	226	0	0	1
10060	5	0	9	76	0	0	2
10061	5	0	55	65	0	0	5
10062	5	0	5	183	0	0	1
10063	5	0	45	208	0	0	2
10064	5	0	22	211	0	0	5
10065	5	0	52	127	0	0	1
10066	5	0	48	19	0	0	3
10067	5	0	58	179	0	0	3
10068	5	0	3	98	0	0	4
10069	5	0	8	142	0	0	5
10070	5	0	3	59	0	0	4
10071	5	0	4	55	0	0	5
10072	5	0	55	59	0	0	4
10073	5	0	5	223	0	0	5
10074	5	0	55	35	0	0	1
10075	5	0	38	158	0	0	6
10076	5	0	37	65	0	0	6
10077	5	0	22	154	0	0	4
10078	5	0	36	107	0	0	7
10079	5	0	56	226	0	0	2
10080	5	0	10	145	0	0	3
10081	5	0	39	115	0	0	0
10082	5	0	5	125	0	0	7
10083	5	0	53	99	0	0	6
10084	5	0	31	75	0	0	6
10085	5	0	28	90	0	0	3
10086	5	0	15	233	0	0	5
10087	5	0	56	218	0	0	7
10088	5	0	57	132	0	0	7
10089	5	0	30	140	0	0	4
10090	5	0	30	139	0	0	1
10091	5	0	17	77	0	0	2
10092	5	0	27	32	0	0	5
10093	5	0	59	212	0	0	6
10094	5	0	49	10	0	0	0
10095	5	0	45	152	0	0	3
10096	5	0	62	112	0	0	7
10097	5	0	3	199	0	0	2
10098	5	0	59	65	0	0	0
10099	5	0	10	219	0	0	2
10100	5	0	6	133	0	0	3
10101	5	0	58	167	0	0	4
10102	5	0	53	129	0	0	0
10103	5	0	6	179	0	0	0
10104	5	0	3	126	0	0	2
10105	5	0	30	64	0	0	3
10106	5	0	59	131	0	0	1
10107	5	0	20	159	0	0	4
10108	5	0	48	203	0	0	3
10109	5	0	13	154	0	0	5
10110	5	0	54	189	0	0	0
10111	5	0	53	250	0	0	5
10112	5	0	58	78	0	0	4
10113	5	0	61	238	0	0	5
10114	5	0	31	44	0	0	3
10115	5	0	59	194	0	0	7
10116	5	0	41	93	0	0	5
10117	5	0	33	174	0	0	0
10118	5	0	24	43	0	0	7
10119	5	0	30	243	0	0	0
10120	5	0	11	150	0	0	3
10121	5	0	39	188	0	0	6
10122	5	0	42	180	0	0	4
10123	5	0	32	118	0	0	5
10124	5	0	15	94	0	0	7
10125	5	0	35	144	0	0	4
10126	5	0	29	184	0	0	0
10127	5	0	16	140	0	0	4
10128	5	0	16	251	0	0	4
10129	5	0	60	245	0	0	2
10130	5	0	6	129	0	0	1
10131	5	0	51	251	0	0	2
10132	5	0	19	155	0	0	1
10133	5	0	53	115	0	0	7
10134	5	0	38	219	0	0	1
10135	5	0	26	108	0	0	2
10136	5	0	30	88	0	0	0
10137	5	0	52	230	0	0	0
10138	5	0	29	147	0	0	1
10139	5	0	29	135	0	0	1
10140	5	0	28	76	0	0	1
10141	5	0	7	84	0	0	7
10142	5	0	15	239	0	0	4
10143	5	0	63	224	0	0	6
10144	5	0	41	128	0	0	3
10145	5	0	2	137	0	0	7
10146	5	0	56	142	0	0	7
10147	5	0	11	240	0	0	5
10148	5	0	41	53	0	0	6
10149	5	0	63	147	0	0	7
10150	5	0	11	161	0	0	1
10151	5	0	51	0	0	0	0
10152	5	0	24	185	0	0	0
10153	5	0	26	136	0	0	7
10154	5	0	62	62	0	0	2
10155	5	0	39	7	0	0	3
10156	5	0	14	236	0	0	7
10157	5	0	37	139	0	0	7
10158	5	0	31	233	0	0	3
10159	5	0	17	35	0	0	5
10160	5	0	34	1	0	0	7
10161	5	0	19	228	0	0	5
10162	5	0	48	233	0	0	3
10163	5	0	49	119	0	0	5
10164	5	0	60	195	0	0	7
10165	5	0	4	64	0	0	7
10166	5	0	12	233	0	0	6
10167	5	0	19	38	0	0	5
10168	5	0	50	41	0	0	5
10169	5	0	62	18	0	0	4
10170	5	0	29	46	0	0	1
10171	5	0	56	85	0	0	0
10172	5	0	41	28	0	0	5
10173	5	0	55	74	0	0	2
10174	5	0	21	89	0	0	3
10175	5	0	63	73	0	0	4
10176	5	0	58	130	0	0	4
10177	5	0	20	37	0	0	4
10178	5	0	54	128	0	0	3
10179	5	0	49	247	0	0	6
10180	5	0	45	151	0	0	6
10181	5	0	35	4	0	0	4
10182	5	0	29	180	0	0	4
10183	5	0	17	49	0	0	7
10184	5	0	4	186	0	0	4
10185	5	0	41	212	0	0	2
10186	5	0	46	139	0	0	7
10187	5	0	37	173	0	0	1
10188	5	0	18	115	0	0	1
10189	5	0	50	7	0	0	7
10190	5	0	47	134	0	0	1
10191	5	0	29	241	0	0	3
10192	5	0	8	237	0	0	1
10193	5	0	17	23	0	0	7
10194	5	0	14	49	0	0	6
10195	5	0	58	189	0	0	6
10196	5	0	12	250	0	0	0
10197	5	0	47	111	0	0	3
10198	5	0	46	50	0	0	0
10199	5	0	50	141	0	0	7
10200	5	0	11	108	0	0	5
10201	5	0	31	64	0	0	3
10202	5	0	27	119	0	0	0
10203	5	0	35	74	0	0	2
10204	5	0	14	13	0	0	5
10205	5	0	30	165	0	0	4
10206	5	0	6	64	0	0	1
10207	5	0	60	229	0	0	7
10208	5	0	28	22	0	0	0
10209	5	0	7	245	0	0	1
10210	5	0	62	227	0	0	5
10211	5	0	18	33	0	0	5
10212	5	0	48	150	0	0	1
10213	5	0	14	110	0	0	3
10214	5	0	52	173	0	0	6
10215	5	0	12	160	0	0	4
10216	5	0	47	78	0	0	1
10217	5	0	10	47	0	0	5
10218	5	0	16	30	0	0	6
10219	5	0	45	216	0	0	4
10220	5	0	45	53	0	0	7
10221	5	0	28	55	0	0	1
10222	5	0	35	115	0	0	4
10223	5	0	3	92	0	0	5
10224	5	0	44	3	0	0	6
10225	5	0	8	72	0	0	3
10226	5	0	48	214	0	0	2
10227	5	0	47	159	0	0	0
10228	5	0	19	80	0	0	4
10229	5	0	56	217	0	0	6
10230	5	0	34	110	0	0	6
10231	5	0	14	145	0	0	0
10232	5	0	28	202	0	0	3
10233	5	0	38	108	0	0	4
10234	5	0	41	61	0	0	6
10235	5	0	22	66	0	0	5
10236	5	0	9	203	0	0	0
10237	5	0	58	39	0	0	6
10238	5	0	53	148	0	0	0
10239	5	0	41	87	0	0	1
10240	5	0	55	54	0	0	6
10241	5	0	10	202	0	0	3
10242	5	0	42	86	0	0	3
10243	5	0	44	179	0	0	1
10244	5	0	18	131	0	0	2
10245	5	0	9	90	0	0	7
10246	5	0	41	161	0	0	1
10247	5	0	60	226	0	0	0
10248	5	0	45	37	0	0	7
10249	5	0	4	29	0	0	1
10250	5	0	11	196	0	0	7
10251	5	0	24	164	0	0	0
10252	5	0	57	52	0	0	2
10253	5	0	5	126	0	0	2
10254	5	0	46	190	0	0	6
10255	5	0	43	26	0	0	5
10256	5	0	12	197	0	0	2
10257	5	0	42	41	0	0	4
10258	5	0	50	66	0	0	6
10259	5	0	42	65	0	0	5
10260	5	0	2	185	0	0	3
10261	5	0	43	248	0	0	2
10262	5	0	19	39	0	0	0
10263	5	0	43	67	0	0	2
10264	5	0	23	84	0	0	6
10265	5	0	46	121	0	0	7
10266	5	0	29	122	0	0	3
10267	5	0	47	225	0	0	6
10268	5	0	53	82	0	0	4
10269	5	0	6	246	0	0	1
10270	5	0	36	42	0	0	7
10271	5	0	18	223	0	0	7
10272	5	0	44	13	0	0	6
10273	5	0	47	120	0	0	5
10274	5	0	28	14	0	0	5
10275	5	0	18	70	0	0	7
10276	5	0	17	240	0	0	1
10277	5	0	2	131	0	0	6
10278	5	0	14	147	0	0	1
10279	5	0	6	122	0	0	1
10280	5	0	14	255	0	0	2
10281	5	0	37	219	0	0	3
10282	5	0	53	95	0	0	1
10283	5	0	2	199	0	0	6
10284	5	0	47	129	0	0	1
10285	5	0	44	123	0	0	2
10286	5	0	5	180	0	0	7
10287	5	0	61	93	0	0	7
10288	5	0	4	150	0	0	3
10289	5	0	5	161	0	0	7
10290	5	0	32	18	0	0	5
10291	5	0	6	169	0	0	5
10292	5	0	55	204	0	0	5
10293	5	0	23	254	0	0	4
10294	5	0	10	217	0	0	2
10295	5	0	37	164	0	0	5
10296	5	0	37	156	0	0	2
10297	5	0	56	179	0	0	5
10298	5	0	55	140	0	0	6
10299	5	0	46	81	0	0	7
10300	5	0	4	64	0	0	5
10301	5	0	46	196	0	0	7
10302	5	0	47	190	0	0	2
10303	5	0	46	203	0	0	3
10304	5	0	14	13	0	0	6
10305	5	0	15	134	0	0	3
10306	5	0	36	251	0	0	2
10307	5	0	9	231	0	0	1
10308	5	0	40	177	0	0	4
10309	5	0	20	89	0	0	1
10310	5	0	25	71	0	0	0
10311	5	0	46	188	0	0	1
10312	5	0	8	158	0	0	6
10313	5	0	52	37	0	0	1
10314	5	0	57	238	0	0	2
10315	5	0	16	221	0	0	2
10316	5	0	38	84	0	0	3
10317	5	0	44	145	0	0	3
10318	5	0	35	64	0	0	2
10319	5	0	19	87	0	0	0
10320	5	0	10	23	0	0	6
10321	5	0	3	254	0	0	7
10322	5	0	31	207	0	0	1
10323	5	0	7	80	0	0	7
10324	5	0	59	104	0	0	5
10325	5	0	40	176	0	0	5
10326	5	0	13	163	0	0	1
10327	5	0	34	230	0	0	1
10328	5	0	6	148	0	0	3
10329	5	0	20	167	0	0	2
10330	5	0	63	239	0	0	7
10331	5	0	2	46	0	0	3
10332	5	0	27	180	0	0	4
10333	5	0	63	240	0	0	1
10334	5	0	55	68	0	0	6
10335	5	0	46	23	0	0	3
10336	5	0	46	147	0	0	7
10337	5	0	35	60	0	0	6
10338	5	0	47	173	0	0	3
10339	5	0	51	20	0	0	2
10340	5	0	42	242	0	0	2
10341	5	0	41	163	0	0	4
10342	5	0	43	250	0	0	0
10343	5	0	47	169	0	0	4
10344	5	0	3	242	0	0	0
10345	5	0	61	87	0	0	3
10346	5	0	4	56	0	0	7
10347	5	0	40	214	0	0	3
10348	5	0	52	241	0	0	3
10349	5	0	41	244	0	0	2
10350	5	0	58	175	0	0	7
10351	5	0	24	126	0	0	3
10352	5	0	38	147	0	0	5
10353	5	0	61	178	0	0	1
10354	5	0	48	202	0	0	4
10355	5	0	5	147	0	0	7
10356	5	0	32	245	0	0	4
10357	5	0	34	70	0	0	3
10358	5	0	6	115	0	0	1
10359	5	0	52	169	0	0	2
10360	5	0	0	80	0	0	7
10361	5	0	25	147	0	0	0
10362	5	0	11	118	0	0	6
10363	5	0	22	18	0	0	2
10364	5	0	37	19	0	0	1
10365	5	0	42	145	0	0	2
10366	5	0	59	139	0	0	5
10367	5	0	20	234	0	0	0
10368	5	0	43	151	0	0	6
10369	5	0	54	167	0	0	1
10370	5	0	23	71	0	0	3
10371	5	0	0	133	0	0	7
10372	5	0	34	168	0	0	4
10373	5	0	46	120	0	0	7
10374	5	0	39	81	0	0	1
10375	5	0	37	188	0	0	2
10376	5	0	61	78	0	0	6
10377	5	0	60	111	0	0	7
10378	5	0	46	39	0	0	3
10379	5	0	19	84	0	0	1
10380	5	0	26	250	0	0	0
10381	5	0	58	67	0	0	0
10382	5	0	59	157	0	0	4
10383	5	0	0	111	0	0	6
10384	5	0	44	32	0	0	7
10385	5	0	4	146	0	0	2
10386	5	0	53	191	0	0	6
10387	5	0	48	41	0	0	1
10388	5	0	22	201	0	0	0
10389	5	0	2	152	0	0	6
10390	5	0	29	126	0	0	2
10391	5	0	35	96	0	0	6
10392	5	0	2	123	0	0	1
10393	5	0	4	228	0	0	0
10394	5	0	51	224	0	0	0
10395	5	0	17	148	0	0	5
10396	5	0	30	154	0	0	6
10397	5	0	38	140	0	0	6
10398	5	0	63	24	0	0	5
10399	5	0	53	209	0	0	6
10400	5	0	23	242	0	0	4
10401	5	0	18	237	0	0	6
10402	5	0	17	198	0	0	3
10403	5	0	42	40	0	0	1
10404	5	0	24	26	0	0	0
10405	5	0	9	96	0	0	3
10406	5	0	42	155	0	0	3
10407	5	0	15	245	0	0	6
10408	5	0	30	164	0	0	7
