tag	layer	target	N	C	H	W	bit
12765	6	0	52	3	0	0	4
12766	6	0	45	32	0	0	0
12767	6	0	11	12	0	0	3
12768	6	0	2	29	0	0	3
12769	6	0	17	23	0	0	1
12770	6	0	43	1	0	0	7
12771	6	0	38	28	0	0	5
12772	6	0	22	10	0	0	4
12773	6	0	1	24	0	0	3
12774	6	0	54	14	0	0	4
12775	6	0	41	26	0	0	7
12776	6	0	8	41	0	0	3
12777	6	0	16	38	0	0	6
12778	6	0	57	24	0	0	4
12779	6	0	13	29	0	0	1
12780	6	0	0	32	0	0	4
12781	6	0	43	6	0	0	5
12782	6	0	17	40	0	0	4
12783	6	0	41	45	0	0	2
12784	6	0	33	48	0	0	6
12785	6	0	42	20	0	0	7
12786	6	0	18	16	0	0	6
12787	6	0	47	2	0	0	3
12788	6	0	43	34	0	0	4
12789	6	0	54	10	0	0	1
12790	6	0	30	8	0	0	5
12791	6	0	41	5	0	0	3
12792	6	0	47	55	0	0	5
12793	6	0	23	16	0	0	1
12794	6	0	30	3	0	0	3
12795	6	0	32	7	0	0	6
12796	6	0	3	55	0	0	3
12797	6	0	21	26	0	0	5
12798	6	0	55	45	0	0	7
12799	6	0	21	40	0	0	0
12800	6	0	0	28	0	0	2
12801	6	0	36	48	0	0	1
12802	6	0	8	39	0	0	6
12803	6	0	27	30	0	0	0
12804	6	0	34	12	0	0	5
12805	6	0	48	53	0	0	0
12806	6	0	40	46	0	0	5
12807	6	0	19	8	0	0	4
12808	6	0	10	4	0	0	4
12809	6	0	29	46	0	0	2
12810	6	0	21	57	0	0	3
12811	6	0	10	51	0	0	3
12812	6	0	14	46	0	0	0
12813	6	0	37	32	0	0	5
12814	6	0	45	41	0	0	4
12815	6	0	49	34	0	0	1
12816	6	0	41	53	0	0	1
12817	6	0	26	28	0	0	4
12818	6	0	30	44	0	0	0
12819	6	0	19	26	0	0	2
12820	6	0	26	53	0	0	4
12821	6	0	7	50	0	0	3
12822	6	0	38	12	0	0	5
12823	6	0	45	26	0	0	0
12824	6	0	35	31	0	0	5
12825	6	0	15	0	0	0	1
12826	6	0	53	36	0	0	1
12827	6	0	49	32	0	0	4
12828	6	0	41	14	0	0	4
12829	6	0	29	3	0	0	0
12830	6	0	54	18	0	0	6
12831	6	0	47	7	0	0	0
12832	6	0	54	8	0	0	5
12833	6	0	57	28	0	0	5
12834	6	0	52	21	0	0	6
12835	6	0	25	29	0	0	7
12836	6	0	51	26	0	0	2
12837	6	0	44	46	0	0	1
12838	6	0	26	37	0	0	2
12839	6	0	39	24	0	0	2
12840	6	0	30	31	0	0	7
12841	6	0	2	4	0	0	0
12842	6	0	45	55	0	0	1
12843	6	0	27	42	0	0	5
12844	6	0	42	43	0	0	0
12845	6	0	0	41	0	0	7
12846	6	0	55	10	0	0	5
12847	6	0	15	21	0	0	3
12848	6	0	35	41	0	0	3
12849	6	0	5	29	0	0	1
12850	6	0	54	31	0	0	1
12851	6	0	31	47	0	0	6
12852	6	0	26	2	0	0	4
12853	6	0	56	32	0	0	5
12854	6	0	23	52	0	0	7
12855	6	0	21	35	0	0	7
12856	6	0	7	6	0	0	5
12857	6	0	22	53	0	0	1
12858	6	0	2	57	0	0	2
12859	6	0	52	45	0	0	4
12860	6	0	39	12	0	0	6
12861	6	0	13	29	0	0	1
12862	6	0	48	26	0	0	7
12863	6	0	29	42	0	0	0
12864	6	0	33	47	0	0	7
12865	6	0	32	49	0	0	2
12866	6	0	6	24	0	0	6
12867	6	0	38	44	0	0	6
12868	6	0	21	18	0	0	2
12869	6	0	26	38	0	0	3
12870	6	0	12	13	0	0	2
12871	6	0	45	41	0	0	1
12872	6	0	48	22	0	0	4
12873	6	0	56	54	0	0	1
12874	6	0	1	24	0	0	0
12875	6	0	12	17	0	0	4
12876	6	0	9	53	0	0	3
12877	6	0	48	34	0	0	7
12878	6	0	6	39	0	0	3
12879	6	0	32	50	0	0	6
12880	6	0	24	26	0	0	0
12881	6	0	47	16	0	0	3
12882	6	0	40	45	0	0	3
12883	6	0	18	28	0	0	2
12884	6	0	11	47	0	0	0
12885	6	0	27	17	0	0	2
12886	6	0	37	54	0	0	5
12887	6	0	29	45	0	0	2
12888	6	0	20	38	0	0	7
12889	6	0	50	36	0	0	5
12890	6	0	33	14	0	0	2
12891	6	0	26	34	0	0	5
12892	6	0	14	56	0	0	5
12893	6	0	23	18	0	0	0
12894	6	0	7	42	0	0	3
12895	6	0	57	41	0	0	5
12896	6	0	24	50	0	0	4
12897	6	0	34	46	0	0	5
12898	6	0	32	51	0	0	0
12899	6	0	18	57	0	0	1
12900	6	0	6	10	0	0	3
12901	6	0	42	40	0	0	1
12902	6	0	13	34	0	0	2
12903	6	0	1	29	0	0	1
12904	6	0	4	3	0	0	1
12905	6	0	36	52	0	0	6
12906	6	0	24	28	0	0	5
12907	6	0	1	24	0	0	1
12908	6	0	48	47	0	0	5
12909	6	0	32	6	0	0	1
12910	6	0	18	48	0	0	6
12911	6	0	52	42	0	0	2
12912	6	0	34	14	0	0	4
12913	6	0	40	9	0	0	0
12914	6	0	35	55	0	0	0
12915	6	0	0	36	0	0	4
12916	6	0	13	47	0	0	6
12917	6	0	57	41	0	0	2
12918	6	0	14	39	0	0	1
12919	6	0	11	42	0	0	1
12920	6	0	18	42	0	0	1
12921	6	0	12	46	0	0	5
12922	6	0	8	42	0	0	4
12923	6	0	39	4	0	0	7
12924	6	0	28	21	0	0	5
12925	6	0	51	20	0	0	0
12926	6	0	20	15	0	0	4
12927	6	0	53	23	0	0	7
12928	6	0	29	28	0	0	7
12929	6	0	35	6	0	0	4
12930	6	0	54	52	0	0	4
12931	6	0	46	56	0	0	0
12932	6	0	54	32	0	0	3
12933	6	0	2	35	0	0	2
12934	6	0	23	25	0	0	2
12935	6	0	29	32	0	0	5
12936	6	0	32	0	0	0	2
12937	6	0	28	10	0	0	7
12938	6	0	22	2	0	0	3
12939	6	0	4	16	0	0	0
12940	6	0	42	13	0	0	7
12941	6	0	29	56	0	0	5
12942	6	0	6	45	0	0	2
12943	6	0	24	41	0	0	1
12944	6	0	33	16	0	0	6
12945	6	0	22	52	0	0	7
12946	6	0	56	38	0	0	7
12947	6	0	10	14	0	0	3
12948	6	0	9	11	0	0	1
12949	6	0	42	14	0	0	1
12950	6	0	30	43	0	0	3
12951	6	0	37	10	0	0	3
12952	6	0	2	8	0	0	0
12953	6	0	57	36	0	0	2
12954	6	0	16	11	0	0	4
12955	6	0	5	13	0	0	7
12956	6	0	10	14	0	0	2
12957	6	0	39	42	0	0	5
12958	6	0	29	38	0	0	6
12959	6	0	24	8	0	0	3
12960	6	0	33	55	0	0	1
12961	6	0	11	30	0	0	1
12962	6	0	30	42	0	0	6
12963	6	0	33	26	0	0	6
12964	6	0	14	51	0	0	5
12965	6	0	37	51	0	0	2
12966	6	0	16	30	0	0	4
12967	6	0	38	56	0	0	3
12968	6	0	0	45	0	0	0
12969	6	0	24	41	0	0	6
12970	6	0	23	6	0	0	4
12971	6	0	16	54	0	0	4
12972	6	0	43	25	0	0	7
12973	6	0	11	23	0	0	4
12974	6	0	36	22	0	0	1
12975	6	0	47	14	0	0	1
12976	6	0	13	32	0	0	0
12977	6	0	10	24	0	0	2
12978	6	0	30	38	0	0	1
12979	6	0	16	14	0	0	0
12980	6	0	46	24	0	0	0
12981	6	0	49	52	0	0	7
12982	6	0	0	12	0	0	0
12983	6	0	50	38	0	0	0
12984	6	0	23	15	0	0	1
12985	6	0	17	49	0	0	6
12986	6	0	25	37	0	0	1
12987	6	0	5	35	0	0	5
12988	6	0	52	17	0	0	7
12989	6	0	25	36	0	0	2
12990	6	0	26	32	0	0	4
12991	6	0	21	7	0	0	7
12992	6	0	24	36	0	0	5
12993	6	0	49	29	0	0	7
12994	6	0	7	16	0	0	3
12995	6	0	43	44	0	0	6
12996	6	0	22	33	0	0	3
12997	6	0	18	5	0	0	1
12998	6	0	35	11	0	0	5
12999	6	0	13	57	0	0	3
13000	6	1	0	1	23	8	3
13001	6	1	0	8	23	3	1
13002	6	1	0	2	0	2	3
13003	6	1	0	32	19	0	3
13004	6	1	0	14	14	18	4
13005	6	1	0	48	25	5	6
13006	6	1	0	17	4	6	5
13007	6	1	0	5	12	3	5
13008	6	1	0	38	8	25	0
13009	6	1	0	34	3	12	1
13010	6	1	0	53	20	19	5
13011	6	1	0	45	2	1	3
13012	6	1	0	5	27	7	1
13013	6	1	0	17	14	20	5
13014	6	1	0	23	11	6	4
13015	6	1	0	38	20	5	3
13016	6	1	0	29	12	8	3
13017	6	1	0	53	24	24	0
13018	6	1	0	52	1	25	5
13019	6	1	0	17	2	6	5
13020	6	1	0	41	15	12	7
13021	6	1	0	16	4	7	4
13022	6	1	0	57	18	12	5
13023	6	1	0	8	16	15	1
13024	6	1	0	55	3	4	2
13025	6	1	0	38	2	12	6
13026	6	1	0	33	8	17	0
13027	6	1	0	43	17	24	4
13028	6	1	0	7	9	13	2
13029	6	1	0	0	23	23	4
13030	6	1	0	32	3	27	4
13031	6	1	0	9	11	24	2
13032	6	1	0	38	10	15	0
13033	6	1	0	23	26	25	4
13034	6	1	0	3	7	18	1
13035	6	1	0	46	15	26	1
13036	6	1	0	8	21	15	2
13037	6	1	0	33	27	19	6
13038	6	1	0	34	24	23	3
13039	6	1	0	25	21	20	5
13040	6	1	0	57	16	14	1
13041	6	1	0	14	2	10	0
13042	6	1	0	37	7	0	1
13043	6	1	0	14	2	1	5
13044	6	1	0	32	7	8	7
13045	6	1	0	34	4	23	7
13046	6	1	0	50	15	25	6
13047	6	1	0	6	3	21	6
13048	6	1	0	27	13	14	0
13049	6	1	0	3	12	23	5
13050	6	1	0	15	6	6	7
13051	6	1	0	27	5	8	7
13052	6	1	0	55	2	14	1
13053	6	1	0	41	17	26	0
13054	6	1	0	48	27	7	2
13055	6	1	0	31	15	6	6
13056	6	1	0	10	12	0	6
13057	6	1	0	50	25	14	4
13058	6	1	0	44	23	25	7
13059	6	1	0	12	9	6	0
13060	6	1	0	47	10	1	0
13061	6	1	0	32	27	16	2
13062	6	1	0	32	2	27	2
13063	6	1	0	38	2	21	3
13064	6	1	0	7	18	7	0
13065	6	1	0	26	21	18	5
13066	6	1	0	13	21	22	5
13067	6	1	0	16	12	4	4
13068	6	1	0	20	24	2	0
13069	6	1	0	39	18	3	1
13070	6	1	0	32	8	4	5
13071	6	1	0	56	7	11	4
13072	6	1	0	28	26	17	4
13073	6	1	0	42	26	17	4
13074	6	1	0	56	4	8	1
13075	6	1	0	47	17	4	4
13076	6	1	0	38	6	22	5
13077	6	1	0	43	20	27	4
13078	6	1	0	16	27	1	1
13079	6	1	0	53	8	1	0
13080	6	1	0	49	4	20	4
13081	6	1	0	47	14	17	6
13082	6	1	0	7	2	22	2
13083	6	1	0	53	11	18	2
13084	6	1	0	8	1	9	5
13085	6	1	0	57	11	6	3
13086	6	1	0	22	24	17	6
13087	6	1	0	15	27	5	2
13088	6	1	0	1	5	23	5
13089	6	1	0	51	21	27	3
13090	6	1	0	10	25	22	1
13091	6	1	0	55	1	27	7
13092	6	1	0	12	26	14	5
13093	6	1	0	52	25	27	3
13094	6	1	0	1	21	6	6
13095	6	1	0	17	27	2	4
13096	6	1	0	41	16	12	5
13097	6	1	0	7	8	5	4
13098	6	1	0	6	19	13	5
13099	6	1	0	27	19	16	1
13100	6	1	0	57	18	6	4
13101	6	1	0	45	13	0	3
13102	6	1	0	27	2	21	5
13103	6	1	0	42	27	3	4
13104	6	1	0	42	13	10	6
13105	6	1	0	35	4	6	6
13106	6	1	0	43	23	5	4
13107	6	1	0	35	26	0	4
13108	6	1	0	13	13	25	5
13109	6	1	0	28	14	21	3
13110	6	1	0	50	25	23	2
13111	6	1	0	18	16	21	5
13112	6	1	0	52	24	7	4
13113	6	1	0	51	6	4	0
13114	6	1	0	15	15	19	1
13115	6	1	0	26	20	18	3
13116	6	1	0	31	12	7	2
13117	6	1	0	57	24	27	1
13118	6	1	0	14	5	25	7
13119	6	1	0	35	7	27	1
13120	6	1	0	8	25	14	5
13121	6	1	0	39	26	23	6
13122	6	1	0	57	5	23	7
13123	6	1	0	16	24	7	4
13124	6	1	0	40	7	8	7
13125	6	1	0	45	9	7	4
13126	6	1	0	20	17	2	2
13127	6	1	0	14	12	22	2
13128	6	1	0	4	13	13	5
13129	6	1	0	26	1	6	6
13130	6	1	0	57	24	18	0
13131	6	1	0	30	0	11	4
13132	6	1	0	54	26	13	3
13133	6	1	0	14	8	13	7
13134	6	1	0	24	10	21	6
13135	6	1	0	53	14	4	0
13136	6	1	0	37	18	21	0
13137	6	1	0	41	13	4	7
13138	6	1	0	3	8	12	5
13139	6	1	0	29	10	10	6
13140	6	1	0	48	26	13	4
13141	6	1	0	30	0	23	0
13142	6	1	0	14	20	2	0
13143	6	1	0	15	6	26	0
13144	6	1	0	15	4	15	1
13145	6	1	0	29	22	8	5
13146	6	1	0	38	19	23	1
13147	6	1	0	19	3	18	0
13148	6	1	0	36	21	12	6
13149	6	1	0	4	18	22	3
13150	6	1	0	44	24	9	1
13151	6	1	0	22	17	13	5
13152	6	1	0	32	20	10	0
13153	6	1	0	52	15	3	6
13154	6	1	0	40	26	14	2
13155	6	1	0	11	23	16	4
13156	6	1	0	29	13	26	4
13157	6	1	0	54	7	26	1
13158	6	1	0	56	14	7	7
13159	6	1	0	21	0	15	5
13160	6	1	0	31	6	11	4
13161	6	1	0	17	19	22	4
13162	6	1	0	33	6	2	3
13163	6	1	0	31	17	24	3
13164	6	1	0	41	22	15	7
13165	6	1	0	5	9	7	6
13166	6	1	0	19	21	18	5
13167	6	1	0	35	16	11	6
13168	6	1	0	22	22	14	4
13169	6	1	0	16	7	3	3
13170	6	1	0	7	23	17	2
13171	6	1	0	13	23	15	4
13172	6	1	0	6	26	6	4
13173	6	1	0	23	5	9	0
13174	6	1	0	17	1	1	4
13175	6	1	0	40	27	24	7
13176	6	1	0	55	0	18	4
13177	6	1	0	30	14	10	2
13178	6	1	0	16	27	15	1
13179	6	1	0	25	15	2	0
13180	6	1	0	9	25	18	4
13181	6	1	0	15	3	17	6
13182	6	1	0	49	16	12	7
13183	6	1	0	19	27	18	6
13184	6	1	0	36	19	1	1
13185	6	1	0	40	6	8	1
13186	6	1	0	15	5	17	1
13187	6	1	0	0	13	14	7
13188	6	1	0	2	7	9	4
13189	6	1	0	4	21	7	4
13190	6	1	0	27	3	17	3
13191	6	1	0	17	26	4	1
13192	6	1	0	10	25	9	4
13193	6	1	0	7	14	22	4
13194	6	1	0	17	16	17	7
13195	6	1	0	5	19	1	6
13196	6	1	0	38	8	0	1
13197	6	1	0	43	26	27	0
13198	6	1	0	36	1	24	2
13199	6	1	0	33	20	14	4
13200	6	1	0	37	13	20	7
13201	6	1	0	30	11	13	5
13202	6	1	0	42	3	27	2
13203	6	1	0	26	22	15	4
13204	6	1	0	52	24	17	0
13205	6	1	0	5	10	8	5
13206	6	1	0	49	12	27	0
13207	6	1	0	26	1	6	5
13208	6	1	0	40	14	24	0
13209	6	1	0	17	17	4	4
13210	6	1	0	56	22	15	1
13211	6	1	0	40	19	25	3
13212	6	1	0	19	17	0	6
13213	6	1	0	14	26	3	7
13214	6	1	0	41	26	4	7
13215	6	1	0	32	22	8	6
13216	6	1	0	30	7	14	2
13217	6	1	0	12	19	16	2
13218	6	1	0	17	24	25	6
13219	6	1	0	50	16	8	0
13220	6	1	0	46	9	26	7
13221	6	1	0	28	17	15	5
13222	6	1	0	35	24	17	6
13223	6	1	0	20	27	6	3
13224	6	1	0	14	27	24	6
13225	6	1	0	20	23	15	6
13226	6	1	0	42	25	26	2
13227	6	1	0	2	4	16	5
13228	6	1	0	55	27	14	1
13229	6	1	0	0	23	4	6
13230	6	1	0	4	15	25	4
13231	6	1	0	39	22	12	1
13232	6	1	0	54	21	27	6
13233	6	1	0	40	22	24	7
13234	6	1	0	39	2	7	4
13235	6	1	0	47	2	13	1
13236	6	1	0	28	5	22	4
13237	6	1	0	2	10	25	0
13238	6	1	0	22	11	13	2
13239	6	1	0	33	13	18	2
13240	6	1	0	11	2	19	6
13241	6	1	0	31	18	4	3
13242	6	1	0	40	8	14	4
13243	6	1	0	57	25	14	4
13244	6	1	0	4	14	11	4
13245	6	1	0	44	8	14	4
13246	6	1	0	24	27	15	1
13247	6	1	0	24	18	11	4
13248	6	1	0	1	26	21	6
13249	6	1	0	0	18	27	0
13250	6	1	0	53	9	24	3
13251	6	1	0	14	20	6	4
13252	6	1	0	40	3	20	0
13253	6	1	0	50	14	1	5
13254	6	1	0	5	9	10	6
13255	6	1	0	12	4	25	5
13256	6	1	0	53	5	8	7
13257	6	1	0	47	27	10	1
13258	6	1	0	4	4	24	3
13259	6	1	0	54	25	17	5
13260	6	1	0	50	12	0	4
13261	6	1	0	29	11	21	4
13262	6	1	0	52	20	11	1
13263	6	1	0	30	0	19	5
13264	6	1	0	41	2	20	7
13265	6	1	0	41	13	3	2
13266	6	1	0	2	9	15	1
13267	6	1	0	15	17	4	6
13268	6	1	0	23	21	23	6
13269	6	1	0	56	13	20	1
13270	6	1	0	39	13	8	0
13271	6	1	0	13	14	14	3
13272	6	1	0	6	21	11	5
13273	6	1	0	25	8	6	1
13274	6	1	0	5	21	6	0
13275	6	1	0	50	10	7	2
13276	6	1	0	4	26	24	3
13277	6	1	0	52	27	7	5
13278	6	1	0	50	19	0	4
13279	6	1	0	8	17	8	2
13280	6	1	0	42	27	0	2
13281	6	1	0	22	25	25	3
13282	6	1	0	1	5	8	0
13283	6	1	0	47	13	16	1
13284	6	1	0	30	14	24	5
13285	6	1	0	28	16	7	0
13286	6	1	0	29	20	0	0
13287	6	1	0	54	12	13	1
13288	6	1	0	45	14	2	1
13289	6	1	0	38	4	2	2
13290	6	1	0	39	20	18	5
13291	6	1	0	38	16	9	7
13292	6	1	0	6	25	22	1
13293	6	1	0	27	14	7	6
13294	6	1	0	52	14	12	6
13295	6	1	0	20	13	10	4
13296	6	1	0	9	21	15	1
13297	6	1	0	53	2	2	6
13298	6	1	0	47	23	11	2
13299	6	1	0	37	17	17	5
13300	6	1	0	26	11	27	6
13301	6	1	0	18	19	9	5
13302	6	1	0	36	16	6	2
13303	6	1	0	14	27	3	5
13304	6	1	0	7	24	8	3
13305	6	1	0	54	17	24	0
13306	6	1	0	1	5	8	4
13307	6	1	0	22	0	5	2
13308	6	1	0	4	4	23	0
13309	6	1	0	47	16	6	6
13310	6	1	0	29	10	5	5
13311	6	1	0	46	10	24	1
13312	6	1	0	9	5	24	0
13313	6	1	0	17	14	21	6
13314	6	1	0	38	14	13	4
13315	6	1	0	48	16	3	5
13316	6	1	0	7	9	21	7
13317	6	1	0	2	7	12	0
13318	6	1	0	13	9	6	2
13319	6	1	0	18	10	3	0
13320	6	1	0	47	13	5	2
13321	6	1	0	34	22	7	5
13322	6	1	0	25	27	23	0
13323	6	1	0	1	14	2	5
13324	6	1	0	36	12	22	6
13325	6	1	0	7	12	0	5
13326	6	1	0	51	19	14	5
13327	6	1	0	27	27	3	3
13328	6	1	0	37	12	16	1
13329	6	1	0	55	9	23	5
13330	6	1	0	21	24	5	1
13331	6	1	0	33	16	6	5
13332	6	1	0	46	26	20	2
13333	6	1	0	6	4	8	3
13334	6	1	0	38	4	24	1
13335	6	1	0	49	20	15	7
13336	6	1	0	43	18	20	5
13337	6	1	0	9	14	2	7
13338	6	1	0	40	9	25	4
13339	6	1	0	22	16	2	4
13340	6	1	0	28	1	1	5
13341	6	1	0	4	20	27	1
13342	6	1	0	29	18	17	0
13343	6	1	0	51	18	20	3
13344	6	1	0	38	15	16	2
13345	6	1	0	28	3	25	5
13346	6	1	0	32	20	5	0
13347	6	1	0	45	14	14	2
13348	6	1	0	23	9	12	6
13349	6	1	0	43	19	1	5
13350	6	1	0	21	3	17	6
13351	6	1	0	16	23	27	2
13352	6	1	0	5	18	21	2
13353	6	1	0	19	20	22	6
13354	6	1	0	38	22	2	4
13355	6	1	0	41	25	10	2
13356	6	1	0	41	21	13	5
13357	6	1	0	23	9	5	3
13358	6	1	0	49	15	6	3
13359	6	1	0	9	2	9	1
13360	6	1	0	42	10	24	2
13361	6	1	0	9	5	5	2
13362	6	1	0	2	13	11	3
13363	6	1	0	39	9	24	7
13364	6	1	0	34	7	9	7
13365	6	1	0	23	21	18	7
13366	6	1	0	49	9	24	6
13367	6	1	0	10	26	6	2
13368	6	1	0	3	20	15	5
13369	6	1	0	45	27	16	1
13370	6	1	0	5	24	5	4
13371	6	1	0	57	16	4	6
13372	6	1	0	14	26	14	5
13373	6	1	0	26	1	12	5
13374	6	1	0	24	2	11	3
13375	6	1	0	20	3	26	5
13376	6	1	0	8	1	9	7
13377	6	1	0	48	22	15	7
13378	6	1	0	57	2	0	4
13379	6	1	0	53	4	17	6
13380	6	1	0	49	9	7	4
13381	6	1	0	3	7	13	7
13382	6	1	0	7	26	15	0
13383	6	1	0	45	4	9	6
13384	6	1	0	39	11	7	6
13385	6	1	0	42	21	2	5
13386	6	1	0	33	17	16	0
13387	6	1	0	55	15	1	6
13388	6	1	0	16	23	0	5
13389	6	1	0	22	7	23	1
13390	6	1	0	8	1	11	5
13391	6	1	0	53	24	21	7
13392	6	1	0	40	5	25	2
13393	6	1	0	45	24	14	0
13394	6	1	0	12	1	25	3
13395	6	1	0	20	9	16	6
13396	6	1	0	16	1	24	3
13397	6	1	0	22	27	24	0
13398	6	1	0	17	3	25	5
13399	6	1	0	56	12	23	7
13400	6	1	0	21	5	15	7
13401	6	1	0	51	16	8	1
13402	6	1	0	5	13	19	2
13403	6	1	0	20	3	2	5
13404	6	1	0	19	14	19	6
13405	6	1	0	44	14	11	7
13406	6	1	0	46	27	11	6
13407	6	1	0	40	25	1	1
13408	6	1	0	23	16	25	2
13409	6	1	0	9	27	19	7
13410	6	1	0	8	2	7	5
13411	6	1	0	24	18	1	2
13412	6	1	0	23	11	14	1
13413	6	1	0	33	11	12	5
13414	6	1	0	15	3	0	2
13415	6	1	0	33	12	17	1
13416	6	1	0	49	8	22	7
13417	6	1	0	39	9	22	7
13418	6	1	0	7	4	27	1
13419	6	1	0	11	22	14	1
13420	6	1	0	42	11	22	1
13421	6	1	0	57	9	27	2
13422	6	1	0	50	11	16	3
13423	6	1	0	12	25	4	3
13424	6	1	0	1	11	17	5
13425	6	1	0	51	17	4	1
13426	6	1	0	19	12	22	7
13427	6	1	0	49	13	26	1
13428	6	1	0	20	20	2	7
13429	6	1	0	43	16	11	2
13430	6	1	0	49	4	13	0
13431	6	1	0	33	4	9	2
13432	6	1	0	20	22	7	5
13433	6	1	0	54	2	8	3
13434	6	1	0	8	20	9	1
13435	6	1	0	37	18	4	2
13436	6	1	0	53	18	1	0
13437	6	1	0	2	20	24	4
13438	6	1	0	49	18	13	0
13439	6	1	0	56	20	17	4
13440	6	1	0	30	7	25	6
13441	6	1	0	29	2	22	0
13442	6	1	0	28	13	15	7
13443	6	1	0	21	19	4	5
13444	6	1	0	46	27	11	6
13445	6	1	0	48	11	16	1
13446	6	1	0	15	14	3	4
13447	6	1	0	15	4	3	0
13448	6	1	0	24	27	19	6
13449	6	1	0	55	5	26	5
13450	6	1	0	12	24	5	7
13451	6	1	0	31	9	15	0
13452	6	1	0	25	16	14	3
13453	6	1	0	37	11	1	0
13454	6	1	0	31	19	26	7
13455	6	1	0	34	0	27	1
13456	6	1	0	8	8	23	5
13457	6	1	0	23	1	12	0
13458	6	1	0	23	17	9	1
13459	6	1	0	32	14	24	4
13460	6	1	0	8	3	12	5
13461	6	1	0	35	11	24	2
13462	6	1	0	38	16	12	0
13463	6	1	0	2	4	22	5
13464	6	1	0	33	14	4	2
13465	6	1	0	39	10	5	6
13466	6	1	0	37	10	16	7
13467	6	1	0	30	26	0	5
13468	6	1	0	43	3	13	4
13469	6	1	0	38	15	8	3
13470	6	1	0	37	15	5	6
13471	6	1	0	52	21	7	0
13472	6	1	0	12	0	14	5
13473	6	1	0	9	13	22	3
13474	6	1	0	32	24	19	7
13475	6	1	0	45	4	16	3
13476	6	1	0	42	15	16	6
13477	6	1	0	11	14	17	5
13478	6	1	0	43	24	27	4
13479	6	1	0	12	7	8	4
13480	6	1	0	19	24	9	3
13481	6	1	0	20	15	11	4
13482	6	1	0	7	18	21	6
13483	6	1	0	52	11	24	2
13484	6	1	0	2	9	22	1
13485	6	1	0	28	20	8	7
13486	6	1	0	12	26	17	4
13487	6	1	0	8	3	19	3
13488	6	1	0	3	21	16	3
13489	6	1	0	3	3	13	5
13490	6	1	0	6	21	24	2
13491	6	1	0	35	5	13	7
13492	6	1	0	41	6	24	4
13493	6	1	0	18	20	1	1
13494	6	1	0	34	23	23	0
13495	6	1	0	26	26	5	0
13496	6	1	0	50	15	5	4
13497	6	1	0	0	9	18	1
13498	6	1	0	18	14	20	7
13499	6	1	0	54	16	14	4
13500	6	1	0	51	3	10	2
13501	6	1	0	41	8	22	2
13502	6	1	0	47	10	25	4
13503	6	1	0	11	19	27	6
13504	6	1	0	32	10	2	6
13505	6	1	0	11	4	15	5
13506	6	1	0	0	8	12	3
13507	6	1	0	48	8	10	4
13508	6	1	0	16	20	11	3
13509	6	1	0	42	3	14	4
13510	6	1	0	25	21	16	4
13511	6	1	0	40	9	11	3
13512	6	1	0	8	15	4	7
13513	6	1	0	26	22	17	7
13514	6	1	0	48	7	21	1
13515	6	1	0	33	22	11	1
13516	6	1	0	3	26	17	3
13517	6	1	0	10	10	27	7
13518	6	1	0	43	6	22	7
13519	6	1	0	57	16	14	0
13520	6	1	0	8	16	13	7
13521	6	1	0	35	14	21	4
13522	6	1	0	25	8	26	0
13523	6	1	0	37	2	1	6
13524	6	1	0	44	2	17	0
13525	6	1	0	30	1	9	6
13526	6	1	0	49	4	24	6
13527	6	1	0	57	12	14	6
13528	6	1	0	5	21	21	2
13529	6	1	0	7	5	17	6
13530	6	1	0	46	7	26	0
13531	6	1	0	19	14	21	6
13532	6	1	0	52	7	7	7
13533	6	1	0	9	8	6	1
13534	6	1	0	51	21	13	0
13535	6	1	0	13	2	3	0
13536	6	1	0	38	21	22	0
13537	6	1	0	47	1	12	7
13538	6	1	0	34	6	24	0
13539	6	1	0	32	9	7	5
13540	6	1	0	15	9	4	3
13541	6	1	0	19	8	1	2
13542	6	1	0	35	15	1	5
13543	6	1	0	50	16	10	6
13544	6	1	0	9	9	12	2
13545	6	1	0	15	27	7	4
13546	6	1	0	51	14	1	6
13547	6	1	0	35	16	4	6
13548	6	1	0	16	6	10	1
13549	6	1	0	54	11	2	3
13550	6	1	0	17	12	21	0
13551	6	1	0	12	25	24	3
13552	6	1	0	13	27	10	4
13553	6	1	0	13	6	23	1
13554	6	1	0	15	22	19	3
13555	6	1	0	15	17	10	4
13556	6	1	0	29	17	20	5
13557	6	1	0	16	11	16	7
13558	6	1	0	6	25	23	7
13559	6	1	0	13	11	10	6
13560	6	1	0	36	27	7	2
13561	6	1	0	16	17	18	6
13562	6	1	0	9	6	10	3
13563	6	1	0	36	26	7	7
13564	6	1	0	16	24	26	7
13565	6	1	0	29	5	23	5
13566	6	1	0	8	23	17	7
13567	6	1	0	56	17	20	0
13568	6	1	0	53	27	2	0
13569	6	1	0	26	4	26	3
13570	6	1	0	45	4	0	3
13571	6	1	0	23	1	19	7
13572	6	1	0	1	0	17	6
13573	6	1	0	1	16	23	4
13574	6	1	0	1	16	26	6
13575	6	1	0	6	3	16	2
13576	6	1	0	12	19	16	4
13577	6	1	0	17	25	12	1
13578	6	1	0	25	14	18	3
13579	6	1	0	19	21	26	1
13580	6	1	0	5	12	12	6
13581	6	1	0	3	20	0	2
13582	6	1	0	31	27	13	5
13583	6	1	0	57	16	1	3
13584	6	1	0	57	27	22	7
13585	6	1	0	2	2	21	4
13586	6	1	0	11	27	10	0
