tag	layer	target	N	C	H	W	bit
36590	18	0	158	0	2	2	4
36591	18	0	157	0	2	0	5
36592	18	0	30	0	1	0	2
36593	18	0	95	0	2	1	6
36594	18	0	152	0	2	1	6
36595	18	0	47	0	2	2	2
36596	18	0	142	0	1	1	2
36597	18	0	47	0	1	2	0
36598	18	0	91	0	1	0	3
36599	18	0	98	0	1	2	7
36600	18	0	106	0	1	0	1
36601	18	0	144	0	0	1	0
36602	18	0	70	0	2	1	2
36603	18	0	117	0	2	2	1
36604	18	0	146	0	1	2	5
36605	18	0	138	0	2	1	3
36606	18	0	108	0	2	2	3
36607	18	0	76	0	1	1	5
36608	18	0	22	0	0	0	3
36609	18	0	150	0	2	2	6
36610	18	0	42	0	0	0	0
36611	18	0	145	0	2	1	2
36612	18	0	82	0	1	2	4
36613	18	0	131	0	0	1	0
36614	18	0	70	0	2	0	3
36615	18	0	37	0	0	2	6
36616	18	0	125	0	2	2	4
36617	18	0	160	0	1	1	1
36618	18	0	162	0	1	2	4
36619	18	0	94	0	1	1	0
36620	18	0	23	0	2	2	5
36621	18	0	16	0	0	1	3
36622	18	0	126	0	1	1	5
36623	18	0	140	0	2	1	5
36624	18	0	174	0	0	0	7
36625	18	0	4	0	0	1	7
36626	18	0	0	0	0	2	2
36627	18	0	166	0	0	1	1
36628	18	0	167	0	1	0	5
36629	18	0	170	0	0	1	4
36630	18	0	59	0	2	0	1
36631	18	0	0	0	1	0	2
36632	18	0	151	0	2	2	7
36633	18	0	2	0	2	1	1
36634	18	0	108	0	1	0	3
36635	18	0	98	0	2	0	1
36636	18	0	80	0	1	0	6
36637	18	0	34	0	0	2	0
36638	18	0	156	0	1	1	3
36639	18	0	160	0	1	2	7
36640	18	0	55	0	0	0	1
36641	18	0	150	0	1	1	5
36642	18	0	35	0	1	2	1
36643	18	0	63	0	2	0	4
36644	18	0	52	0	2	1	4
36645	18	0	165	0	0	1	6
36646	18	0	28	0	1	2	1
36647	18	0	135	0	1	1	2
36648	18	0	99	0	1	2	2
36649	18	0	120	0	0	2	1
36650	18	0	3	0	0	0	0
36651	18	0	101	0	2	2	6
36652	18	0	108	0	0	2	2
36653	18	0	71	0	1	0	3
36654	18	0	39	0	1	2	1
36655	18	0	79	0	2	0	0
36656	18	0	62	0	1	0	7
36657	18	0	156	0	1	2	2
36658	18	0	30	0	2	0	0
36659	18	0	41	0	1	2	4
36660	18	0	42	0	0	2	4
36661	18	0	30	0	1	1	4
36662	18	0	134	0	1	2	1
36663	18	0	127	0	2	1	0
36664	18	0	127	0	1	0	4
36665	18	0	26	0	0	2	0
36666	18	0	11	0	0	0	7
36667	18	0	93	0	0	0	0
36668	18	0	141	0	0	1	3
36669	18	0	106	0	1	0	5
36670	18	0	30	0	0	0	0
36671	18	0	102	0	1	1	4
36672	18	0	83	0	2	1	0
36673	18	0	94	0	1	2	4
36674	18	0	159	0	1	1	7
36675	18	0	50	0	0	0	6
36676	18	0	6	0	2	1	0
36677	18	0	85	0	2	1	4
36678	18	0	26	0	2	0	6
36679	18	0	125	0	0	2	4
36680	18	0	23	0	0	2	6
36681	18	0	95	0	2	0	1
36682	18	0	129	0	2	1	1
36683	18	0	151	0	1	2	2
36684	18	0	60	0	1	1	6
36685	18	0	83	0	1	1	3
36686	18	0	19	0	0	2	1
36687	18	0	39	0	0	1	7
36688	18	0	80	0	0	2	5
36689	18	0	53	0	1	1	4
36690	18	0	30	0	0	2	4
36691	18	0	154	0	0	1	2
36692	18	0	23	0	1	1	0
36693	18	0	173	0	1	0	0
36694	18	0	103	0	2	2	3
36695	18	0	24	0	0	0	1
36696	18	0	3	0	0	0	3
36697	18	0	102	0	2	2	1
36698	18	0	149	0	0	0	1
36699	18	0	50	0	0	0	5
36700	18	0	31	0	1	0	2
36701	18	0	146	0	2	1	7
36702	18	0	7	0	2	1	2
36703	18	0	90	0	0	1	4
36704	18	0	114	0	0	2	3
36705	18	0	165	0	1	1	7
36706	18	0	15	0	1	1	2
36707	18	0	107	0	2	2	3
36708	18	0	161	0	1	2	5
36709	18	0	122	0	1	2	5
36710	18	0	99	0	0	0	5
36711	18	0	152	0	0	1	0
36712	18	0	120	0	2	0	2
36713	18	0	25	0	2	0	4
36714	18	0	136	0	0	2	6
36715	18	0	90	0	0	0	5
36716	18	0	91	0	2	2	5
36717	18	0	145	0	2	0	7
36718	18	0	138	0	0	1	0
36719	18	0	23	0	0	2	3
36720	18	0	5	0	0	1	3
36721	18	0	33	0	2	0	5
36722	18	0	15	0	0	2	2
36723	18	0	28	0	0	1	6
36724	18	0	150	0	1	1	5
36725	18	0	34	0	2	1	7
36726	18	0	166	0	0	2	5
36727	18	0	57	0	1	1	4
36728	18	0	32	0	2	0	6
36729	18	0	145	0	0	2	5
36730	18	0	156	0	2	2	1
36731	18	0	127	0	1	2	1
36732	18	0	60	0	1	0	1
36733	18	0	171	0	1	0	4
36734	18	0	53	0	2	0	5
36735	18	0	65	0	2	0	0
36736	18	0	98	0	2	1	2
36737	18	0	105	0	1	1	6
36738	18	0	25	0	2	2	3
36739	18	0	41	0	0	0	4
36740	18	0	5	0	1	0	1
36741	18	0	87	0	1	0	1
36742	18	0	140	0	1	2	7
36743	18	0	7	0	2	0	6
36744	18	0	40	0	0	1	3
36745	18	0	48	0	2	2	4
36746	18	0	169	0	1	0	1
36747	18	0	12	0	2	2	7
36748	18	0	39	0	1	0	6
36749	18	0	22	0	2	2	7
36750	18	0	51	0	0	0	2
36751	18	0	163	0	0	1	1
36752	18	0	78	0	1	1	4
36753	18	0	23	0	0	1	6
36754	18	0	94	0	1	0	4
36755	18	0	112	0	1	0	4
36756	18	0	144	0	0	2	1
36757	18	0	21	0	2	1	3
36758	18	0	141	0	1	2	6
36759	18	0	137	0	2	0	7
36760	18	0	76	0	1	2	0
36761	18	0	128	0	0	1	2
36762	18	0	42	0	0	0	0
36763	18	0	108	0	2	1	3
36764	18	0	160	0	2	1	5
36765	18	0	17	0	1	2	6
36766	18	0	141	0	1	2	7
36767	18	0	3	0	0	1	2
36768	18	0	37	0	0	2	1
36769	18	0	73	0	1	1	6
36770	18	0	167	0	2	2	7
36771	18	0	9	0	1	1	2
36772	18	0	158	0	0	1	5
36773	18	0	60	0	2	1	4
36774	18	0	95	0	1	1	4
36775	18	0	71	0	2	2	1
36776	18	0	58	0	1	2	7
36777	18	0	82	0	2	1	1
36778	18	0	48	0	0	1	7
36779	18	0	132	0	0	2	2
36780	18	0	16	0	2	2	6
36781	18	0	34	0	0	0	3
36782	18	0	14	0	0	1	0
36783	18	0	92	0	1	1	7
36784	18	0	129	0	2	0	0
36785	18	0	61	0	1	2	7
36786	18	0	45	0	2	2	5
36787	18	0	88	0	1	2	1
36788	18	0	72	0	1	0	2
36789	18	0	146	0	0	2	3
36790	18	0	173	0	1	2	6
36791	18	0	131	0	2	0	7
36792	18	0	33	0	2	0	3
36793	18	0	64	0	2	2	4
36794	18	0	108	0	1	1	4
36795	18	0	55	0	1	2	6
36796	18	0	149	0	0	2	5
36797	18	0	143	0	1	2	1
36798	18	0	123	0	1	1	5
36799	18	0	70	0	2	2	4
36800	18	0	48	0	2	0	0
36801	18	0	153	0	2	1	2
36802	18	0	6	0	1	1	6
36803	18	0	103	0	2	0	3
36804	18	0	87	0	2	2	7
36805	18	0	171	0	2	1	2
36806	18	0	168	0	1	0	7
36807	18	0	32	0	2	2	2
36808	18	0	174	0	2	0	3
36809	18	0	90	0	2	1	6
36810	18	0	84	0	1	2	4
36811	18	0	118	0	1	0	1
36812	18	0	120	0	2	0	6
36813	18	0	135	0	1	0	2
36814	18	0	35	0	1	1	7
36815	18	0	36	0	2	0	1
36816	18	0	124	0	2	0	5
36817	18	0	162	0	0	1	4
36818	18	0	53	0	2	0	7
36819	18	0	22	0	2	1	6
36820	18	0	103	0	1	1	0
36821	18	0	9	0	2	1	0
36822	18	0	82	0	0	2	0
36823	18	0	160	0	0	2	5
36824	18	0	79	0	0	1	4
36825	18	0	42	0	0	1	4
36826	18	0	116	0	1	2	2
36827	18	0	87	0	1	0	2
36828	18	0	103	0	0	0	2
36829	18	0	54	0	2	2	2
36830	18	0	31	0	2	2	0
36831	18	0	96	0	2	2	0
36832	18	0	152	0	2	0	0
36833	18	0	12	0	1	1	6
36834	18	0	31	0	1	2	2
36835	18	0	52	0	1	1	1
36836	18	0	169	0	2	2	2
36837	18	0	107	0	2	2	1
36838	18	0	72	0	0	1	3
36839	18	0	155	0	1	2	3
36840	18	0	91	0	1	0	0
36841	18	0	140	0	0	2	7
36842	18	0	84	0	0	0	1
36843	18	0	28	0	0	0	1
36844	18	0	25	0	2	0	7
36845	18	0	75	0	1	0	1
36846	18	0	44	0	1	1	5
36847	18	0	109	0	0	0	0
36848	18	0	35	0	1	1	7
36849	18	0	159	0	2	0	5
36850	18	0	87	0	0	1	6
36851	18	0	116	0	1	2	7
36852	18	0	107	0	0	0	0
36853	18	0	40	0	1	2	7
36854	18	0	145	0	0	2	6
36855	18	0	91	0	2	2	2
36856	18	0	123	0	0	1	7
36857	18	0	11	0	1	2	5
36858	18	0	3	0	2	1	1
36859	18	0	110	0	1	1	6
36860	18	0	38	0	0	2	2
36861	18	0	129	0	1	0	1
36862	18	0	125	0	0	1	4
36863	18	0	12	0	2	2	6
36864	18	0	103	0	0	1	7
36865	18	0	146	0	0	1	7
36866	18	0	80	0	1	2	0
36867	18	0	26	0	1	0	0
36868	18	0	23	0	2	2	3
36869	18	0	167	0	1	1	0
36870	18	0	57	0	1	2	7
36871	18	0	168	0	2	1	1
36872	18	0	24	0	0	1	5
36873	18	0	162	0	2	2	5
36874	18	0	27	0	0	1	2
36875	18	0	104	0	1	2	3
36876	18	0	48	0	1	0	7
36877	18	0	48	0	0	1	0
36878	18	0	162	0	1	1	2
36879	18	0	127	0	2	2	0
36880	18	0	141	0	2	1	2
36881	18	0	148	0	2	0	1
36882	18	0	99	0	2	1	6
36883	18	0	155	0	1	1	5
36884	18	0	75	0	0	0	6
36885	18	0	154	0	2	2	5
36886	18	0	141	0	0	0	4
36887	18	0	175	0	2	0	2
36888	18	0	128	0	2	0	5
36889	18	0	143	0	2	2	6
36890	18	0	172	0	1	0	1
36891	18	0	6	0	0	0	0
36892	18	0	51	0	0	1	4
36893	18	0	37	0	2	1	3
36894	18	0	138	0	1	1	1
36895	18	0	157	0	2	2	6
36896	18	0	60	0	2	2	0
36897	18	0	97	0	1	2	5
36898	18	0	141	0	0	2	4
36899	18	0	51	0	0	2	5
36900	18	0	150	0	2	0	4
36901	18	0	114	0	2	0	2
36902	18	0	44	0	1	0	6
36903	18	0	71	0	0	0	4
36904	18	0	1	0	1	2	2
36905	18	0	10	0	1	2	0
36906	18	0	160	0	1	2	5
36907	18	0	18	0	2	0	2
36908	18	0	133	0	2	0	6
36909	18	0	139	0	0	1	3
36910	18	0	54	0	1	1	4
36911	18	0	55	0	2	2	0
36912	18	0	29	0	1	0	3
36913	18	0	10	0	1	0	6
36914	18	0	65	0	0	2	5
36915	18	0	131	0	1	0	4
36916	18	0	166	0	1	2	1
36917	18	0	24	0	2	2	0
36918	18	0	160	0	0	2	3
36919	18	0	175	0	0	0	6
36920	18	0	165	0	2	2	2
36921	18	0	6	0	2	1	0
36922	18	0	22	0	0	0	4
36923	18	0	142	0	2	0	4
36924	18	0	104	0	1	2	6
36925	18	0	110	0	0	1	1
36926	18	0	136	0	2	2	1
36927	18	0	149	0	2	0	5
36928	18	0	128	0	1	2	4
36929	18	0	155	0	1	1	6
36930	18	0	101	0	1	0	3
36931	18	0	34	0	2	1	2
36932	18	0	76	0	0	2	2
36933	18	0	31	0	0	2	6
36934	18	0	137	0	1	0	5
36935	18	0	54	0	2	2	2
36936	18	0	41	0	0	2	4
36937	18	0	49	0	0	2	0
36938	18	0	140	0	2	2	1
36939	18	0	74	0	1	0	3
36940	18	0	148	0	1	1	2
36941	18	0	171	0	0	1	1
36942	18	0	49	0	1	1	5
36943	18	0	157	0	2	2	2
36944	18	0	144	0	1	1	2
36945	18	0	1	0	0	0	6
36946	18	0	70	0	0	2	5
36947	18	0	122	0	1	1	4
36948	18	0	124	0	0	2	1
36949	18	0	71	0	2	0	4
36950	18	0	160	0	2	0	0
36951	18	0	129	0	2	2	6
36952	18	0	151	0	0	2	4
36953	18	0	139	0	2	0	5
36954	18	0	100	0	2	2	4
36955	18	0	34	0	2	2	1
36956	18	0	101	0	2	0	3
36957	18	0	157	0	2	0	7
36958	18	0	40	0	2	2	2
36959	18	0	123	0	0	0	7
36960	18	0	59	0	1	1	3
36961	18	0	10	0	2	1	6
36962	18	0	120	0	0	0	5
36963	18	0	26	0	2	1	2
36964	18	0	96	0	1	2	1
36965	18	0	132	0	1	0	6
36966	18	0	90	0	1	1	0
36967	18	0	128	0	1	0	3
36968	18	0	19	0	0	0	2
36969	18	0	40	0	2	2	1
36970	18	0	169	0	1	1	1
36971	18	0	123	0	1	0	2
36972	18	0	165	0	0	0	0
36973	18	0	32	0	0	2	0
36974	18	0	146	0	0	0	4
36975	18	0	46	0	2	2	0
36976	18	0	169	0	0	0	7
36977	18	0	155	0	1	0	3
36978	18	0	105	0	2	0	4
36979	18	0	42	0	1	2	1
36980	18	0	58	0	1	0	1
36981	18	0	4	0	2	2	6
36982	18	0	38	0	0	1	0
36983	18	0	136	0	0	1	2
36984	18	0	154	0	2	2	6
36985	18	0	133	0	1	0	6
36986	18	0	58	0	1	1	1
36987	18	0	108	0	1	1	3
36988	18	0	21	0	2	2	6
36989	18	0	65	0	0	2	0
36990	18	0	147	0	2	0	6
36991	18	0	167	0	2	1	6
36992	18	0	92	0	0	1	4
36993	18	0	66	0	2	1	4
36994	18	0	174	0	0	1	7
36995	18	0	45	0	2	2	7
36996	18	0	64	0	2	1	6
36997	18	0	35	0	2	0	7
36998	18	0	41	0	0	2	6
36999	18	0	86	0	0	1	0
37000	18	1	0	6	23	8	3
37001	18	1	0	35	23	3	1
37002	18	1	0	8	0	2	3
37003	18	1	0	129	19	0	3
37004	18	1	0	56	14	18	4
37005	18	1	0	40	22	13	5
37006	18	1	0	39	6	24	5
37007	18	1	0	23	12	3	5
37008	18	1	0	154	8	25	0
37009	18	1	0	137	3	12	1
37010	18	1	0	160	19	27	5
37011	18	1	0	17	1	21	3
37012	18	1	0	20	27	7	1
37013	18	1	0	71	14	20	5
37014	18	1	0	94	11	6	4
37015	18	1	0	155	20	5	3
37016	18	1	0	118	12	8	3
37017	18	1	0	14	7	26	0
37018	18	1	0	102	8	2	3
37019	18	1	0	54	20	15	6
37020	18	1	0	36	8	4	3
37021	18	1	0	149	13	18	6
37022	18	1	0	56	4	16	7
37023	18	1	0	12	27	3	2
37024	18	1	0	174	13	19	1
37025	18	1	0	97	19	14	4
37026	18	1	0	174	23	3	4
37027	18	1	0	28	9	13	2
37028	18	1	0	0	23	23	4
37029	18	1	0	129	3	27	4
37030	18	1	0	39	11	24	2
37031	18	1	0	153	10	15	0
37032	18	1	0	92	26	25	4
37033	18	1	0	14	7	18	1
37034	18	1	0	124	26	2	2
37035	18	1	0	168	15	17	2
37036	18	1	0	135	27	19	6
37037	18	1	0	138	24	23	3
37038	18	1	0	102	21	20	5
37039	18	1	0	132	14	3	3
37040	18	1	0	16	10	0	3
37041	18	1	0	1	2	22	0
37042	18	1	0	17	1	27	5
37043	18	1	0	131	7	8	7
37044	18	1	0	138	4	23	7
37045	18	1	0	121	25	13	3
37046	18	1	0	24	21	13	5
37047	18	1	0	105	14	27	0
37048	18	1	0	15	12	23	5
37049	18	1	0	63	6	6	7
37050	18	1	0	108	5	8	7
37051	18	1	0	19	14	25	1
37052	18	1	0	166	17	26	0
37053	18	1	0	60	5	13	7
37054	18	1	0	54	27	12	0
37055	18	1	0	97	0	12	4
37056	18	1	0	73	13	22	7
37057	18	1	0	48	9	6	0
37058	18	1	0	80	1	1	7
37059	18	1	0	14	16	2	2
37060	18	1	0	152	2	21	3
37061	18	1	0	30	18	7	0
37062	18	1	0	107	21	18	5
37063	18	1	0	52	21	22	5
37064	18	1	0	67	12	4	4
37065	18	1	0	80	24	2	0
37066	18	1	0	159	18	3	1
37067	18	1	0	129	8	4	5
37068	18	1	0	62	11	9	2
37069	18	1	0	139	22	9	0
37070	18	1	0	169	3	4	4
37071	18	1	0	27	23	17	2
37072	18	1	0	72	19	6	5
37073	18	1	0	175	20	27	4
37074	18	1	0	64	27	1	1
37075	18	1	0	70	1	0	5
37076	18	1	0	163	8	5	7
37077	18	1	0	143	0	3	1
37078	18	1	0	139	1	26	5
37079	18	1	0	110	4	1	4
37080	18	1	0	10	11	6	3
37081	18	1	0	90	24	17	6
37082	18	1	0	60	27	5	2
37083	18	1	0	6	5	23	5
37084	18	1	0	171	27	23	3
37085	18	1	0	40	25	22	1
37086	18	1	0	9	27	15	3
37087	18	1	0	117	11	9	3
37088	18	1	0	6	21	6	6
37089	18	1	0	71	27	2	4
37090	18	1	0	164	16	12	5
37091	18	1	0	29	8	5	4
37092	18	1	0	27	19	13	5
37093	18	1	0	111	19	16	1
37094	18	1	0	147	6	8	0
37095	18	1	0	0	16	25	3
37096	18	1	0	110	2	21	5
37097	18	1	0	169	27	3	4
37098	18	1	0	170	13	10	6
37099	18	1	0	141	4	6	6
37100	18	1	0	173	23	5	4
37101	18	1	0	140	26	0	4
37102	18	1	0	53	13	25	5
37103	18	1	0	113	14	21	3
37104	18	1	0	43	21	2	4
37105	18	1	0	23	26	24	3
37106	18	1	0	57	25	6	2
37107	18	1	0	11	7	15	1
37108	18	1	0	106	20	18	3
37109	18	1	0	126	12	7	2
37110	18	1	0	27	24	13	3
37111	18	1	0	132	14	1	3
37112	18	1	0	116	4	25	7
37113	18	1	0	113	19	26	6
37114	18	1	0	40	23	27	7
37115	18	1	0	66	24	7	4
37116	18	1	0	160	7	8	7
37117	18	1	0	73	7	8	5
37118	18	1	0	138	2	4	2
37119	18	1	0	98	22	4	3
37120	18	1	0	106	13	10	7
37121	18	1	0	15	6	26	6
37122	18	1	0	149	22	0	6
37123	18	1	0	1	11	9	6
37124	18	1	0	137	23	23	3
37125	18	1	0	56	8	13	7
37126	18	1	0	99	10	21	6
37127	18	1	0	119	4	19	0
37128	18	1	0	151	18	21	0
37129	18	1	0	164	13	4	7
37130	18	1	0	12	8	12	5
37131	18	1	0	116	10	10	6
37132	18	1	0	107	8	26	1
37133	18	1	0	4	23	17	0
37134	18	1	0	57	20	2	0
37135	18	1	0	63	6	26	0
37136	18	1	0	61	4	15	1
37137	18	1	0	119	22	8	5
37138	18	1	0	155	19	23	1
37139	18	1	0	79	3	18	0
37140	18	1	0	147	21	12	6
37141	18	1	0	19	18	22	3
37142	18	1	0	77	27	21	1
37143	18	1	0	88	17	13	5
37144	18	1	0	129	20	10	0
37145	18	1	0	125	3	13	5
37146	18	1	0	39	13	5	4
37147	18	1	0	119	13	26	4
37148	18	1	0	62	26	2	4
37149	18	1	0	62	24	14	6
37150	18	1	0	7	15	27	5
37151	18	1	0	124	6	11	4
37152	18	1	0	71	19	22	4
37153	18	1	0	132	6	2	3
37154	18	1	0	125	17	24	3
37155	18	1	0	165	22	15	7
37156	18	1	0	23	9	7	6
37157	18	1	0	78	21	18	5
37158	18	1	0	141	16	11	6
37159	18	1	0	90	22	14	4
37160	18	1	0	64	7	3	3
37161	18	1	0	30	23	17	2
37162	18	1	0	55	23	15	4
37163	18	1	0	25	26	6	4
37164	18	1	0	92	5	9	0
37165	18	1	0	70	1	1	4
37166	18	1	0	163	27	24	7
37167	18	1	0	3	18	9	7
37168	18	1	0	112	10	5	0
37169	18	1	0	122	3	26	1
37170	18	1	0	125	2	18	0
37171	18	1	0	38	25	18	4
37172	18	1	0	63	3	17	6
37173	18	1	0	133	12	14	7
37174	18	1	0	150	13	9	0
37175	18	1	0	53	20	6	4
37176	18	1	0	40	7	5	1
37177	18	1	0	0	13	14	7
37178	18	1	0	8	7	9	4
37179	18	1	0	18	21	7	4
37180	18	1	0	108	3	17	3
37181	18	1	0	68	26	4	1
37182	18	1	0	42	25	9	4
37183	18	1	0	31	14	22	4
37184	18	1	0	69	16	17	7
37185	18	1	0	20	19	1	6
37186	18	1	0	154	8	0	1
37187	18	1	0	172	26	27	0
37188	18	1	0	147	1	24	2
37189	18	1	0	132	20	14	4
37190	18	1	0	149	13	20	7
37191	18	1	0	120	11	13	5
37192	18	1	0	171	3	27	2
37193	18	1	0	105	22	15	4
37194	18	1	0	140	1	14	1
37195	18	1	0	64	10	3	6
37196	18	1	0	168	27	17	7
37197	18	1	0	13	6	16	5
37198	18	1	0	160	14	24	0
37199	18	1	0	68	17	4	4
37200	18	1	0	124	3	0	3
37201	18	1	0	79	17	0	6
37202	18	1	0	57	26	3	7
37203	18	1	0	165	26	4	7
37204	18	1	0	130	22	8	6
37205	18	1	0	120	7	14	2
37206	18	1	0	48	19	16	2
37207	18	1	0	70	24	25	6
37208	18	1	0	129	8	26	0
37209	18	1	0	76	26	18	7
37210	18	1	0	114	17	15	5
37211	18	1	0	141	24	17	6
37212	18	1	0	82	27	6	3
37213	18	1	0	59	27	24	6
37214	18	1	0	81	23	15	6
37215	18	1	0	169	25	26	2
37216	18	1	0	9	4	16	5
37217	18	1	0	112	3	16	7
37218	18	1	0	36	13	27	2
37219	18	1	0	120	25	8	5
37220	18	1	0	166	2	27	5
37221	18	1	0	81	20	22	7
37222	18	1	0	158	2	7	4
37223	18	1	0	23	13	3	1
37224	18	1	0	42	22	9	0
37225	18	1	0	83	25	1	4
37226	18	1	0	95	13	4	3
37227	18	1	0	144	21	25	2
37228	18	1	0	44	2	19	6
37229	18	1	0	127	18	4	3
37230	18	1	0	163	8	14	4
37231	18	1	0	119	9	21	2
37232	18	1	0	113	11	18	4
37233	18	1	0	64	14	27	4
37234	18	1	0	98	27	15	1
37235	18	1	0	97	18	11	4
37236	18	1	0	5	26	21	6
37237	18	1	0	2	18	27	0
37238	18	1	0	73	24	25	3
37239	18	1	0	56	20	6	4
37240	18	1	0	160	3	20	0
37241	18	1	0	112	1	18	5
37242	18	1	0	23	9	10	6
37243	18	1	0	51	4	25	5
37244	18	1	0	42	8	26	7
37245	18	1	0	86	25	3	7
37246	18	1	0	36	24	7	6
37247	18	1	0	23	25	12	0
37248	18	1	0	137	3	14	5
37249	18	1	0	149	12	26	5
37250	18	1	0	172	7	15	0
37251	18	1	0	156	7	20	1
37252	18	1	0	77	20	13	1
37253	18	1	0	11	1	9	7
37254	18	1	0	24	7	17	2
37255	18	1	0	116	11	21	6
37256	18	1	0	106	20	3	7
37257	18	1	0	71	1	22	5
37258	18	1	0	113	14	7	5
37259	18	1	0	175	11	17	5
37260	18	1	0	101	8	6	1
37261	18	1	0	23	21	6	0
37262	18	1	0	85	7	4	3
37263	18	1	0	141	6	18	3
37264	18	1	0	84	24	4	0
37265	18	1	0	37	4	17	4
37266	18	1	0	28	21	27	0
37267	18	1	0	3	11	25	3
37268	18	1	0	4	5	8	0
37269	18	1	0	107	16	3	1
37270	18	1	0	114	24	11	1
37271	18	1	0	128	7	19	0
37272	18	1	0	117	20	0	0
37273	18	1	0	102	13	21	1
37274	18	1	0	113	2	2	5
37275	18	1	0	16	4	8	5
37276	18	1	0	152	16	9	7
37277	18	1	0	25	25	22	1
37278	18	1	0	110	14	7	6
37279	18	1	0	116	12	13	1
37280	18	1	0	109	10	21	4
37281	18	1	0	39	21	15	1
37282	18	1	0	21	2	13	1
37283	18	1	0	33	17	1	5
37284	18	1	0	105	11	27	6
37285	18	1	0	73	19	9	5
37286	18	1	0	147	16	6	2
37287	18	1	0	57	27	3	5
37288	18	1	0	29	24	8	3
37289	18	1	0	143	24	26	0
37290	18	1	0	7	5	8	4
37291	18	1	0	89	0	5	2
37292	18	1	0	17	4	23	0
37293	18	1	0	135	6	12	6
37294	18	1	0	87	5	11	4
37295	18	1	0	145	19	2	0
37296	18	1	0	40	24	19	0
37297	18	1	0	69	14	21	6
37298	18	1	0	155	14	13	4
37299	18	1	0	131	3	11	6
37300	18	1	0	72	21	21	7
37301	18	1	0	11	7	12	0
37302	18	1	0	52	9	6	2
37303	18	1	0	74	10	3	0
37304	18	1	0	110	5	4	6
37305	18	1	0	128	17	26	5
37306	18	1	0	101	27	23	0
37307	18	1	0	4	14	2	5
37308	18	1	0	146	12	22	6
37309	18	1	0	29	12	0	5
37310	18	1	0	158	14	26	5
37311	18	1	0	111	27	3	3
37312	18	1	0	150	12	16	1
37313	18	1	0	79	23	10	3
37314	18	1	0	43	2	16	1
37315	18	1	0	89	11	23	2
37316	18	1	0	26	4	8	3
37317	18	1	0	154	4	24	1
37318	18	1	0	160	15	14	7
37319	18	1	0	160	10	4	7
37320	18	1	0	120	14	20	4
37321	18	1	0	151	1	11	1
37322	18	1	0	118	14	1	0
37323	18	1	0	73	2	20	1
37324	18	1	0	118	18	17	0
37325	18	1	0	146	20	6	5
37326	18	1	0	128	4	1	7
37327	18	1	0	87	22	2	2
37328	18	1	0	63	22	14	7
37329	18	1	0	93	11	9	6
37330	18	1	0	86	21	19	0
37331	18	1	0	16	10	3	6
37332	18	1	0	64	23	27	2
37333	18	1	0	20	18	21	2
37334	18	1	0	79	20	22	6
37335	18	1	0	152	22	2	4
37336	18	1	0	164	25	10	2
37337	18	1	0	165	21	13	5
37338	18	1	0	92	9	5	3
37339	18	1	0	124	6	7	2
37340	18	1	0	19	9	27	1
37341	18	1	0	169	10	24	2
37342	18	1	0	39	5	5	2
37343	18	1	0	11	13	11	3
37344	18	1	0	156	9	24	7
37345	18	1	0	136	7	9	7
37346	18	1	0	94	21	18	7
37347	18	1	0	72	24	12	6
37348	18	1	0	51	25	19	2
37349	18	1	0	13	20	15	5
37350	18	1	0	132	27	3	4
37351	18	1	0	41	8	14	2
37352	18	1	0	23	7	26	7
37353	18	1	0	6	13	1	6
37354	18	1	0	60	12	2	5
37355	18	1	0	7	10	3	5
37356	18	1	0	35	1	9	7
37357	18	1	0	120	14	19	0
37358	18	1	0	4	8	6	2
37359	18	1	0	28	24	9	3
37360	18	1	0	31	1	7	6
37361	18	1	0	16	3	26	7
37362	18	1	0	161	16	18	3
37363	18	1	0	74	13	0	5
37364	18	1	0	146	13	5	1
37365	18	1	0	17	16	17	0
37366	18	1	0	120	1	20	6
37367	18	1	0	64	23	0	5
37368	18	1	0	88	7	23	1
37369	18	1	0	34	1	11	5
37370	18	1	0	175	14	22	7
37371	18	1	0	34	2	22	7
37372	18	1	0	75	6	1	3
37373	18	1	0	80	9	16	6
37374	18	1	0	64	1	24	3
37375	18	1	0	91	27	24	0
37376	18	1	0	69	3	25	5
37377	18	1	0	102	23	14	6
37378	18	1	0	47	15	22	7
37379	18	1	0	132	8	25	1
37380	18	1	0	20	13	19	2
37381	18	1	0	82	3	2	5
37382	18	1	0	78	14	19	6
37383	18	1	0	113	11	14	0
37384	18	1	0	157	13	8	0
37385	18	1	0	171	20	12	5
37386	18	1	0	7	4	27	7
37387	18	1	0	32	2	7	5
37388	18	1	0	98	18	1	2
37389	18	1	0	94	11	14	1
37390	18	1	0	135	11	12	5
37391	18	1	0	63	3	0	2
37392	18	1	0	132	12	17	1
37393	18	1	0	66	22	14	3
37394	18	1	0	125	6	3	2
37395	18	1	0	115	5	22	7
37396	18	1	0	174	27	10	5
37397	18	1	0	140	17	9	4
37398	18	1	0	163	5	25	5
37399	18	1	0	31	6	25	2
37400	18	1	0	126	0	11	5
37401	18	1	0	141	4	19	1
37402	18	1	0	79	12	22	7
37403	18	1	0	104	26	18	1
37404	18	1	0	81	20	2	7
37405	18	1	0	174	16	11	2
37406	18	1	0	33	13	16	0
37407	18	1	0	132	4	9	2
37408	18	1	0	82	22	7	5
37409	18	1	0	20	8	6	4
37410	18	1	0	160	9	19	1
37411	18	1	0	151	18	4	2
